incident_id;datum;country_id;region_id;subregion_id;ort;elevation;latitude;longitude;incline;aspect_id;danger_id;n_injured;n_dead;n_uninjured;involved_sum;involved;valid_time;revision;region_name;involved_id;___id;___s
7247;2002-02-28 00:00:00;1;1;172;Aperer Turm - ;2500;47.115084;11.005084;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000505;true
7248;2002-03-01 00:00:00;2;9;18;Höllkarscharte - ;2700;46.995038;10.385038;39;2;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000506;true
7249;2002-03-02 00:00:00;1;1;172;Kräulscharte - ;2550;47.115085;11.005085;35;8;;0;0;;;none;true;1;Tirol;0;T000002R000507;true
7250;2002-03-03 00:00:00;1;1;165;Bleispitze - ;2225;47.27006;10.53506;40;3;2;1;0;;;yes;true;1;Tirol;2001;T000002R000508;true
7251;2002-03-03 00:00:00;1;1;160;Gramaier Schafkar - ;2200;47.39503;11.26003;35;2;;0;0;;;none;true;1;Tirol;0;T000002R000509;true
7252;2002-03-03 00:00:00;1;1;177;Wurmtaler Kopf - Grubengrat Riffelsee - ;2400;46.962531;10.842456;40;1;3;1;2;;;yes;true;1;Tirol;30002;T000002R000510;true
7253;2002-03-04 00:00:00;1;1;172;Hochfügen - ;2250;47.115086;11.005086;35;1;;0;0;;;yes;true;1;Tirol;0;T000002R000511;true
7254;2002-03-04 00:00:00;1;1;172;Kraspesspitze - Sellrain - ;2650;47.177523;11.05099;40;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000512;true
7255;2002-03-04 00:00:00;1;1;177;Moarrinne Rosskarbahn Obergurgl - ;2180;46.930098;10.985098;;8;;0;0;;;yes;true;1;Tirol;0;T000002R000513;true
7256;2002-03-05 00:00:00;2;9;18;Flimspitze - ;2500;46.995039;10.385039;43;1;3;1;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2001;T000002R000514;true
7257;2002-03-05 00:00:00;1;1;165;Gamskarspitze - ;2500;47.270061;10.535061;35;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R000515;true
7258;2002-03-05 00:00:00;1;1;172;Graue Wand - ;2550;47.115087;11.005087;35;1;;0;0;;;none;true;1;Tirol;0;T000002R000516;true
7259;2002-03-08 00:00:00;1;1;172;Hintere Gleirscheralm - ;2250;47.115088;11.005088;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000517;true
7260;2002-03-11 00:00:00;1;1;177;Gaislachkogel - ;2360;46.930099;10.985099;40;5;3;1;0;;;none;true;1;Tirol;2001;T000002R000518;true
7261;2002-03-18 00:00:00;1;1;172;Aperer Turm - ;2450;47.115089;11.005089;40;2;;0;0;;;none;true;1;Tirol;0;T000002R000519;true
7262;2002-03-20 00:00:00;1;1;180;Tuxerjoch - ;2200;47.105022;11.810022;35;2;;0;0;;;none;true;1;Tirol;0;T000002R000520;true
7263;2002-03-22 00:00:00;1;1;177;Gaislachkogel ;2950;46.9301;10.9851;40;2;3;2;0;;;yes;true;1;Tirol;2002;T000002R000521;true
7264;2002-03-22 00:00:00;1;1;172;Schlick - ;2100;47.11509;11.00509;35;1;;0;0;;;none;true;1;Tirol;0;T000002R000522;true
7265;2002-03-28 00:00:00;2;9;18;Silvretta Skiarena - ;;46.99504;10.38504;;;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000523;true
7266;2002-03-31 00:00:00;1;1;180;Breitensteinlawine - ;;47.105023;11.810023;;;;0;0;;;none;true;1;Tirol;0;T000002R000524;true
7267;2002-04-17 00:00:00;1;1;165;Peischelkopf - ;2400;47.270062;10.535062;42;1;2;1;0;;;yes;true;1;Tirol;2001;T000002R000525;true
7268;2002-04-21 00:00:00;1;1;177;Königstal - ;2100;46.930101;10.985101;40;8;1;1;0;;;yes;true;1;Tirol;2001;T000002R000526;true
7269;2002-04-21 00:00:00;1;1;172;Schöntalspitze - ;2900;47.115091;11.005091;38;2;;0;0;;;yes;true;1;Tirol;0;T000002R000527;true
7270;2002-04-26 00:00:00;1;1;181;Östliche Simonyspitze Serac - Absturz - ;3100;47.067082;12.259511;80;4;2;1;1;;;yes;true;1;Tirol;30001;T000002R000528;true
7271;2002-05-14 00:00:00;1;1;181;Stüdlhütte - ;2750;47.025024;12.430024;34;4;;0;0;;;yes;true;1;Tirol;0;T000002R000529;true
7272;2002-10-01 00:00:00;1;1;177;Rettenbachferner - Rettenbachjoch;;46.930102;10.985102;;;;0;0;;;none;true;1;Tirol;0;T000002R000530;true
7273;2002-10-20 00:00:00;1;1;172;Habicht - Mischbachferner;3100;47.115092;11.005092;35;1;;1;0;;;yes;true;1;Tirol;2001;T000002R000531;true
7274;2002-11-04 00:00:00;1;1;177;Hinterer Brunnenkogel - Vorderer Brunnenkogel;3200;46.911426;10.865112;40;2;;0;1;;;yes;true;1;Tirol;30001;T000002R000532;true
7275;2002-11-06 00:00:00;1;1;180;Großes Riepenkees - Schlegeislift;3100;47.105024;11.810024;35;4;;0;0;;;yes;true;1;Tirol;0;T000002R000533;true
7276;2002-11-07 00:00:00;1;1;180;Großes Riepenkees - Schlegeislift;3100;47.105025;11.810025;35;4;;0;0;;;none;true;1;Tirol;0;T000002R000534;true
7277;2002-11-17 00:00:00;1;1;177;Pitztaler Gletscher - Mittelbergjoch;3000;46.930103;10.985103;40;8;;0;0;;;yes;true;1;Tirol;0;T000002R000535;true
7278;2002-11-21 00:00:00;1;1;177;Wilde Grube - Stubaier Gletscher;2550;46.930104;10.985104;35;2;;1;0;;;yes;true;1;Tirol;2001;T000002R000536;true
7279;2002-11-23 00:00:00;1;1;180;Hintertuxer Gletscher - Tuxer Ferner;;47.105026;11.810026;;1;;0;0;;;yes;true;1;Tirol;0;T000002R000537;true
7280;2002-11-24 00:00:00;1;1;177;Egesengrat - Stubaier Gletscher;2200;46.930105;10.985105;40;2;;1;0;;;yes;true;1;Tirol;2001;T000002R000538;true
7281;2002-12-22 00:00:00;1;1;181;Hochgasser - Bärenkopf;2650;47.025025;12.430025;35;6;;0;0;;;yes;true;1;Tirol;0;T000002R000539;true
7282;2002-12-22 00:00:00;1;1;172;Venet - Krahberg;2100;47.115093;11.005093;32;6;;0;0;;;yes;true;1;Tirol;0;T000002R000540;true
7283;2002-12-23 00:00:00;1;1;166;Kreuzjochkogel - Kreuzjoch;2680;47.244928;11.044325;40;6;3;0;1;;;yes;true;1;Tirol;30001;T000002R000541;true
7284;2002-12-23 00:00:00;1;1;172;Maningkogel - Wechnerscharte;2480;47.190163;10.965137;35;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000542;true
7285;2002-12-23 00:00:00;1;1;172;Venet - Krahberg - Lackenhang;2150;47.115094;11.005094;40;2;2;1;0;;;yes;true;1;Tirol;2001;T000002R000543;true
7286;2002-12-26 00:00:00;1;1;172;Rietzer Grießkogel - ;;47.115095;11.005095;;;;0;0;;;none;true;1;Tirol;0;T000002R000544;true
7287;2002-12-27 00:00:00;1;1;173;Hochfügen-Variantenbereich - ;;47.235019;11.645019;;;;0;0;;;none;true;1;Tirol;0;T000002R000545;true
7288;2002-12-29 00:00:00;1;1;163;Geiselhorn - Hafenloch;2250;47.536666;12.628994;38;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R000546;true
7289;2002-12-29 00:00:00;1;1;180;Großes Riepenkees - Schlegeislift;3100;47.105027;11.810027;35;4;;0;0;;;none;true;1;Tirol;0;T000002R000547;true
7290;2002-12-30 00:00:00;1;1;177;Riffelsee - ;;46.930106;10.985106;;;;0;0;;;none;true;1;Tirol;0;T000002R000548;true
7291;2002-12-30 00:00:00;1;1;165;Schindlermähder - Schindlerspitze;2500;47.270063;10.535063;40;5;;0;0;;;yes;true;1;Tirol;0;T000002R000549;true
7292;2002-12-31 00:00:00;1;1;173;Hohe Warte - Möslalm;2200;47.23502;11.64502;40;8;;0;0;;;yes;true;1;Tirol;0;T000002R000550;true
7293;2003-01-01 00:00:00;1;1;177;Gaislachkogel - Wasserkar;2600;46.947491;10.976851;40;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R000551;true
7376;2004-01-16 00:00:00;1;1;177;Gaislachkogel - Lange Rinne;2550;46.930119;10.985119;40;5;;0;0;;;yes;true;1;Tirol;0;T000002R000552;true
7325;2003-02-09 00:00:00;1;1;165;Rendl - Rossfallalpe;2200;47.270073;10.535073;40;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R000553;true
7337;2003-02-19 00:00:00;1;1;160;Pleisenspitze - Vorderkar;2450;47.395034;11.260034;35;6;;0;0;;;yes;true;1;Tirol;0;T000002R000554;true
7326;2003-02-09 00:00:00;1;1;165;Schindlerspitze - Mattun;;47.270074;10.535074;;;;0;0;;;none;true;1;Tirol;0;T000002R000555;true
7338;2003-02-26 00:00:00;1;1;173;Lizumer Hütte - Wattener Lizum;2150;47.235023;11.645023;35;2;2;1;0;;;yes;true;1;Tirol;2001;T000002R000556;true
7298;2003-01-03 00:00:00;1;1;186;Laserztal - Lavanteralm;;46.755;12.67;;;;0;0;;;none;true;1;Tirol;0;T000002R000557;true
7294;2003-01-01 00:00:00;1;1;177;Obernberg - ;;46.930107;10.985107;;;;0;0;;;none;true;1;Tirol;0;T000002R000558;true
7327;2003-02-09 00:00:00;1;1;177;Söldenkogel - ;2850;46.93011;10.98511;;;;0;0;;;none;true;1;Tirol;0;T000002R000559;true
7328;2003-02-09 00:00:00;1;1;180;Wanglspitze - Wanglalm;2420;47.10503;11.81003;35;6;;0;0;;;yes;true;1;Tirol;0;T000002R000560;true
7295;2003-01-02 00:00:00;1;1;178;Kreuzkogel - Brizzisee;3300;46.810566;10.863119;40;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R000561;true
7348;2003-04-13 00:00:00;1;1;177;Kuhgschwez - ;2200;46.930113;10.985113;35;1;;0;0;;;none;true;1;Tirol;0;T000002R000562;true
7296;2003-01-03 00:00:00;2;9;18;Ischgl-Variantenbereich - ;;46.995041;10.385041;;;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000563;true
7297;2003-01-03 00:00:00;1;1;181;Kl.Leppleskofel - Ochsenlacke;2450;47.025026;12.430026;35;5;;0;0;;;yes;true;1;Tirol;0;T000002R000564;true
7535;2005-03-18 00:00:00;1;1;173;Nafingköpfl - Bereich Nafinghütte;;47.235052;11.645052;;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000565;true
7550;2005-04-27 00:00:00;1;1;180;Kleiner Kaserer - Höllscharte;;47.105042;11.810042;;;;0;0;;;none;true;1;Tirol;0;T000002R000566;true
7299;2003-01-06 00:00:00;1;1;177;Glockturm - Rifflferner;3200;46.930108;10.985108;35;3;;0;0;;;yes;true;1;Tirol;0;T000002R000567;true
7300;2003-01-06 00:00:00;1;1;181;Grauer See - Bärenkopf;2500;47.025027;12.430027;;;;0;0;;;none;true;1;Tirol;0;T000002R000568;true
7871;2008-12-21 00:00:00;1;1;173;Schmirner Landstrasse L229 - Luft - & Tränkental;;47.235099;11.645099;;;4;0;0;;;none;true;1;Tirol;0;T000002R000569;true
7549;2005-04-24 00:00:00;1;1;172;Saile - ;;47.11512;11.00512;;;;0;0;;;none;true;1;Tirol;0;T000002R000570;true
7302;2003-01-09 00:00:00;1;1;173;Hochfügen-Variantenbereich - ;;47.235021;11.645021;;;;0;0;;;none;true;1;Tirol;0;T000002R000571;true
7334;2003-02-12 00:00:00;1;1;173;Torspitze - Eiskarjoch;2520;47.181647;11.668307;38;7;3;0;1;;;yes;true;1;Tirol;30001;T000002R000572;true
7323;2003-02-09 00:00:00;1;1;165;Maroialpe - Albona;;47.270071;10.535071;40;5;;0;0;;;yes;true;1;Tirol;0;T000002R000573;true
7324;2003-02-09 00:00:00;1;1;165;Neunerkopf - Gundhütte;1550;47.270072;10.535072;35;1;;0;0;;;yes;true;1;Tirol;0;T000002R000574;true
7335;2003-02-16 00:00:00;1;1;180;Wolfendorn - Luegeralm;2600;47.105033;11.810033;40;6;;0;0;;;yes;true;1;Tirol;0;T000002R000575;true
7336;2003-02-17 00:00:00;1;1;180;Horbergjoch - Rastkogel;2570;47.105034;11.810034;40;6;;0;0;;;yes;true;1;Tirol;0;T000002R000576;true
7333;2003-02-12 00:00:00;1;1;180;Malgrube - Sommerbergalm;2380;47.105032;11.810032;40;1;;0;0;;;yes;true;1;Tirol;0;T000002R000577;true
7303;2003-01-09 00:00:00;1;1;165;Hochkarspitze - ;2700;47.270064;10.535064;35;1;;0;0;;;none;true;1;Tirol;0;T000002R000578;true
7304;2003-01-09 00:00:00;1;1;165;Schwarzer Kranz - ;2400;47.270065;10.535065;30;3;;0;0;;;yes;true;1;Tirol;0;T000002R000579;true
7305;2003-01-12 00:00:00;1;1;173;Naviser Kreuzjöchl - ;2450;47.235022;11.645022;35;8;;0;0;;;yes;true;1;Tirol;0;T000002R000580;true
7306;2003-01-18 00:00:00;1;1;175;Pallspitze - ;2200;47.39003;12.24003;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000581;true
7307;2003-01-18 00:00:00;1;1;173;Wildofen - Muttenkar;2540;47.225434;11.675802;35;2;2;0;1;;;yes;true;1;Tirol;30001;T000002R000582;true
7308;2003-01-19 00:00:00;1;1;175;Herzogkogel - Stanglhöhe;2200;47.322342;12.118205;42;4;2;0;2;;;yes;true;1;Tirol;30002;T000002R000583;true
7309;2003-01-28 00:00:00;1;1;173;Morgenkogel - Nigstarz;2550;47.186707;11.505974;42;6;3;0;1;;;yes;true;1;Tirol;30001;T000002R000584;true
7310;2003-01-29 00:00:00;1;1;177;Obergurgl-Variantenbereich - ;;46.930109;10.985109;;;;0;0;;;none;true;1;Tirol;0;T000002R000585;true
7311;2003-01-31 00:00:00;1;1;165;Arlberg-Variantenbereich - ;;47.270066;10.535066;;;;0;0;;;none;true;1;Tirol;0;T000002R000586;true
7312;2003-02-01 00:00:00;1;1;180;Törljoch - Kreuzjochhütte;2050;47.105028;11.810028;40;6;;0;0;;;yes;true;1;Tirol;0;T000002R000587;true
7313;2003-02-03 00:00:00;2;9;18;Palinkopf - Vesiltal;2550;46.995042;10.385042;43;7;3;2;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;2002;T000002R000588;true
7314;2003-02-06 00:00:00;1;1;165;Elbigenalp - Gemeindestraße - Holdernachlawine;2100;47.270067;10.535067;40;5;;0;0;;;none;true;1;Tirol;0;T000002R000589;true
7315;2003-02-06 00:00:00;1;1;165;Holzgau - B198 - Reutle-Lawine;2100;47.270068;10.535068;40;4;;0;0;;;none;true;1;Tirol;0;T000002R000590;true
7316;2003-02-06 00:00:00;1;1;165;Pettneu - L68 - Aperrieslawine;2500;47.270069;10.535069;40;5;;0;0;;;none;true;1;Tirol;0;T000002R000591;true
7317;2003-02-07 00:00:00;1;1;165;Elbigenalp - Gemeindestraße - Holdernachlawine;2100;47.27007;10.53507;40;5;;0;0;;;none;true;1;Tirol;0;T000002R000592;true
7318;2003-02-07 00:00:00;2;9;18;Frommesalpe - Frommes;2200;46.995043;10.385043;;;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000593;true
7319;2003-02-08 00:00:00;1;1;160;Brunnensteinspitze - Scharnitz / MIttenwald;2100;47.395032;11.260032;40;6;;0;0;;;none;true;1;Tirol;0;T000002R000594;true
7320;2003-02-09 00:00:00;1;1;184;Alpe Stalle - Hintere Stalle;2040;46.892964;12.294103;35;3;3;0;1;;;yes;true;1;Tirol;30001;T000002R000595;true
7321;2003-02-09 00:00:00;1;1;180;Gammerspitze - ;2400;47.105029;11.810029;;;;0;0;;;none;true;1;Tirol;0;T000002R000596;true
7322;2003-02-09 00:00:00;1;1;160;Kaminspitze - ;2430;47.395033;11.260033;40;5;;0;0;;;yes;true;1;Tirol;0;T000002R000597;true
7329;2003-02-09 00:00:00;2;9;18;Wannealpe - Fiss;2180;46.995044;10.385044;42;4;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000598;true
7330;2003-02-10 00:00:00;1;1;177;Gueserkopf - Tscheyjoch;2500;46.930111;10.985111;35;7;;0;0;;;none;true;1;Tirol;0;T000002R000599;true
7331;2003-02-11 00:00:00;2;9;18;Zwölferkopf - Urgalpe;2250;46.995045;10.385045;38;1;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000600;true
7332;2003-02-12 00:00:00;1;1;180;Hoher Riffler - Schwarzbrunnerkees;3000;47.105031;11.810031;38;7;3;1;0;;;yes;true;1;Tirol;2001;T000002R000601;true
7339;2003-02-28 00:00:00;1;1;178;Gaisbergschlucht - Gaisbergtal;2260;46.857926;11.028796;35;7;2;0;1;;;yes;true;1;Tirol;30001;T000002R000602;true
7340;2003-03-01 00:00:00;1;1;165;Planseestraße L255 - Ammerwald;1200;47.270075;10.535075;;;;0;0;;;none;true;1;Tirol;0;T000002R000603;true
7341;2003-03-02 00:00:00;1;1;163;Straße zwischen Thiersee und Bayrischzell - Bayrischzell;;47.560016;12.165016;;;;0;0;;;none;true;1;Tirol;0;T000002R000604;true
7342;2003-03-11 00:00:00;1;1;177;Kaunertaler Gletscherstarße - Gepatschhaus;2000;46.930112;10.985112;40;3;;0;0;;;yes;true;1;Tirol;0;T000002R000605;true
7343;2003-03-23 00:00:00;2;9;18;Obere Scheid - Serfaus;2450;46.995046;10.385046;40;4;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000606;true
7344;2003-03-29 00:00:00;1;1;177;Schwarzkogel - G. Rettenbachkar;2890;46.961037;10.939811;40;4;3;0;1;;;yes;true;1;Tirol;30001;T000002R000607;true
7345;2003-03-29 00:00:00;1;1;172;Sulzenauhütte - Sulzenaualm;2100;47.115096;11.005096;45;3;3;1;0;;;yes;true;1;Tirol;2001;T000002R000608;true
7346;2003-04-05 00:00:00;1;1;172;Zwieselbacher Rosskogel - Haidenspitze;2490;47.115097;11.005097;40;8;;0;0;;;yes;true;1;Tirol;0;T000002R000609;true
7347;2003-04-06 00:00:00;1;1;184;Hochgrabe - Volkzeiner Hütte;2090;46.868532;12.427619;35;1;3;0;1;;;yes;true;1;Tirol;30001;T000002R000610;true
7349;2003-04-13 00:00:00;1;1;172;Plenderlesseekogel - Wiesberg;2480;47.206695;11.041007;40;2;2;0;1;;;yes;true;1;Tirol;30001;T000002R000611;true
7350;2003-04-15 00:00:00;1;1;173;Blaser - Langes Tal;2200;47.235024;11.645024;35;1;2;1;0;;;yes;true;1;Tirol;2001;T000002R000612;true
7351;2003-04-17 00:00:00;1;1;172;Habicht - Mischbachferner;2850;47.115098;11.005098;40;8;2;1;0;;;yes;true;1;Tirol;2001;T000002R000613;true
7352;2003-04-18 00:00:00;2;9;18;Piz la Gronda - ;2550;46.995047;10.385047;35;8;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000614;true
7353;2003-05-11 00:00:00;1;1;172;Kalkkögel - Ampferstein;2500;47.115099;11.005099;40;1;;0;0;;;yes;true;1;Tirol;0;T000002R000615;true
7354;2003-06-01 00:00:00;1;1;180;Hochfeiler - Schlegeiskees;3200;47.105035;11.810035;50;1;;1;0;;;yes;true;1;Tirol;2001;T000002R000616;true
7355;2003-11-09 00:00:00;1;1;177;Rotadlkopf - Stubaier Gletscher;2900;46.930114;10.985114;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000617;true
7356;2003-11-21 00:00:00;1;1;160;Reither Spitze - Nordkette;;47.395035;11.260035;;;;0;0;;;none;true;1;Tirol;0;T000002R000618;true
7357;2003-11-29 00:00:00;1;1;177;Wurmkogel - Hochgurgl;2350;46.930116;10.985116;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000619;true
7358;2003-12-17 00:00:00;1;1;173;Hochfügen - Pfaffenbühel;2200;47.235025;11.645025;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000620;true
7359;2003-12-18 00:00:00;1;1;173;Hochfügen - Metzen;2330;47.235026;11.645026;45;2;;0;0;;;yes;true;1;Tirol;0;T000002R000621;true
7360;2003-12-18 00:00:00;1;1;172;Hochtennboden - Axamer Lizum;2360;47.174034;11.289737;40;3;3;0;1;;;yes;true;1;Tirol;30001;T000002R000622;true
7361;2003-12-18 00:00:00;1;1;173;Innerberg - Finkenberg;1000;47.235027;11.645027;35;5;;0;0;;;none;true;1;Tirol;0;T000002R000623;true
7362;2003-12-18 00:00:00;1;1;177;Schwarzseekogel - Sölden;2600;46.930115;10.985115;35;6;;0;0;;;yes;true;1;Tirol;0;T000002R000624;true
7363;2003-12-30 00:00:00;1;1;173;Hoarbergkarspitze - Unterberg;2200;47.235028;11.645028;40;1;;0;0;;;yes;true;1;Tirol;0;T000002R000625;true
7364;2003-12-30 00:00:00;2;9;18;Sassgalunkar - Höllenspitze;2470;46.995049;10.385049;35;8;;0;0;;;yes;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000626;true
7365;2004-01-03 00:00:00;1;1;173;Schöberspitze - Ramsgrube;2500;47.235029;11.645029;35;1;3;1;0;;;yes;true;1;Tirol;2001;T000002R000627;true
7366;2004-01-03 00:00:00;1;1;172;Seblasspitze - Brandstattalm;2400;47.1151;11.0051;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000628;true
7367;2004-01-05 00:00:00;1;1;165;Bortigscharte - Namlos;2000;47.270076;10.535076;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000629;true
7368;2004-01-05 00:00:00;1;1;163;Grubascharte - Rofanspitze;2130;47.560017;12.165017;35;5;;0;0;;;yes;true;1;Tirol;0;T000002R000630;true
7369;2004-01-05 00:00:00;1;1;160;Marbichlerspitze - Großzemmalm;1800;47.395036;11.260036;35;4;;0;0;;;yes;true;1;Tirol;0;T000002R000631;true
7370;2004-01-06 00:00:00;1;1;165;Bschießer - Ponten;2000;47.270077;10.535077;40;4;;0;0;;;yes;true;1;Tirol;0;T000002R000632;true
7371;2004-01-06 00:00:00;1;1;173;Eiskarspitze - Wattener Lizum;2500;47.23503;11.64503;35;6;;0;0;;;yes;true;1;Tirol;0;T000002R000633;true
7372;2004-01-06 00:00:00;1;1;175;Rabenköpfe - Fieberbrunn;1880;47.390031;12.240031;40;5;;0;0;;;yes;true;1;Tirol;0;T000002R000634;true
7373;2004-01-06 00:00:00;1;1;181;Rappler - Lienzer Dolomiten;2800;47.025028;12.430028;40;5;;0;0;;;yes;true;1;Tirol;0;T000002R000635;true
7374;2004-01-10 00:00:00;1;1;177;Riffelseegebiet - Mandarfen;2100;46.930117;10.985117;40;3;;0;0;;;yes;true;1;Tirol;0;T000002R000636;true
7412;2004-03-27 00:00:00;1;1;163;Waidringer Steinplatte - Bäreck;;47.560019;12.165019;;;3;1;0;;;yes;true;1;Tirol;2001;T000002R000637;true
7375;2004-01-14 00:00:00;1;1;177;Gamsgarten - Dresdner Hütte;2600;46.930118;10.985118;40;3;;0;0;;;yes;true;1;Tirol;0;T000002R000638;true
7377;2004-01-16 00:00:00;1;1;177;Venter Straße - Weißes Kar;3040;46.93012;10.98512;45;2;;0;0;;;none;true;1;Tirol;0;T000002R000639;true
7378;2004-01-22 00:00:00;1;1;172;Axamer Lizum - Hoadl;2050;47.115101;11.005101;;;;0;0;;;yes;true;1;Tirol;0;T000002R000640;true
7379;2004-01-22 00:00:00;1;1;165;Ulmerhütte - Arlberg;2200;47.270078;10.535078;;5;;0;0;;;yes;true;1;Tirol;0;T000002R000641;true
7380;2004-02-01 00:00:00;1;1;175;Falschriedel - Gerlos;2300;47.390032;12.240032;35;4;;0;0;;;none;true;1;Tirol;0;T000002R000642;true
7381;2004-02-02 00:00:00;1;1;181;Außervillgraten - Heinfels;1230;47.025029;12.430029;;3;;0;0;;;none;true;1;Tirol;0;T000002R000643;true
7382;2004-02-03 00:00:00;2;9;18;Spisserstraße L348 - Gstaldner Sattel;1800;46.995048;10.385048;40;5;;0;0;;;none;true;1;Schweiz-Suisse-Svizzera-Svizra;0;T000002R000644;true
7383;2004-02-12 00:00:00;1;1;165;Baggentaltobel - Galzig;2000;47.270079;10.535079;35;5;;0;0;;;yes;true;1;Tirol;0;T000002R000645;true
7384;2004-02-13 00:00:00;1;1;172;Sömenspitze - Gubener Hütte;2250;47.151831;11.024301;40;2;3;0;1;;;yes;true;1;Tirol;30001;T000002R000646;true
7385;2004-02-14 00:00:00;1;1;172;Breitschwemm-kogel - Salfeins;2100;47.115102;11.005102;40;3;;0;0;;;yes;true;1;Tirol;0;T000002R000647;true
7386;2004-02-14 00:00:00;1;1;165;Hochegg - Bleispitze;1850;47.27008;10.53508;37;2;;0;0;;;yes;true;1;Tirol;0;T000002R000648;true
7387;2004-02-14 00:00:00;1;1;177;Mittagskogel - Mittelberg;2500;46.930121;10.985121;40;2;;0;0;;;none;true;1;Tirol;0;T000002R000649;true
7388;2004-02-16 00:00:00;1;1;177;Mittagskogel - Mittelberg;2400;46.930122;10.985122;35;8;;0;0;;;none;true;1;Tirol;0;T000002R000650;true
7389;2004-02-17 00:00:00;1;1;177;Mittagskogel - Mittelberg;2000;46.930123;10.985123;33;8;;0;0;;;yes;true;1;Tirol;0;T000002R000651;true
7390;2004-02-20 00:00:00;1;1;160;Härmelekopf - Hochanger;2200;47.395037;11.260037;40;7;2;1;0;;;yes;true;1;Tirol;2001;T000002R000652;true
7391;2004-02-20 00:00:00;1;1;184;Kemptsgraben - Brunnalm;2130;46.898178;12.361522;50;2;2;0;1;;;yes;true;1;Tirol;30001;T000002R000653;true
7392;2004-02-21 00:00:00;1;1;175;Gamshag - Oberkaser;2150;47.390033;12.240033;40;7;;0;0;;;yes;true;1;Tirol;0;T000002R000654;true
7393;2004-02-21 00:00:00;1;1;172;Sulzkogel - Finstertal;;47.115103;11.005103;;;;0;0;;;yes;true;1;Tirol;0;T000002R000655;true
7394;2004-02-21 00:00:00;1;1;172;Turmferner - Aperer Turm;2500;47.115104;11.005104;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000656;true
7395;2004-02-21 00:00:00;1;1;160;Wannig - Roter Schrofen;2400;47.395038;11.260038;45;2;3;2;0;;;yes;true;1;Tirol;2002;T000002R000657;true
7396;2004-02-29 00:00:00;1;1;177;Kleiner Aifner - Aifner Alpe;2200;46.930124;10.985124;35;6;;0;0;;;yes;true;1;Tirol;0;T000002R000658;true
7397;2004-03-03 00:00:00;1;1;173;Rastkogel (I) - Hoarbergjoch;2400;47.235031;11.645031;35;5;;0;0;;;yes;true;1;Tirol;0;T000002R000659;true
7398;2004-03-03 00:00:00;1;1;173;Rastkogel (II) - ;;47.235032;11.645032;;1;;0;0;;;none;true;1;Tirol;0;T000002R000660;true
7399;2004-03-03 00:00:00;1;1;172;Sennjoch - Kleiner Burgstall;2300;47.115105;11.005105;35;2;;0;0;;;none;true;1;Tirol;0;T000002R000661;true
7400;2004-03-04 00:00:00;1;1;181;Almerhorn - Jägerscharte;2800;47.02503;12.43003;40;4;2;1;0;;;yes;true;1;Tirol;2001;T000002R000662;true
7401;2004-03-04 00:00:00;1;1;175;Hahnenkamm - ;1900;47.390034;12.240034;40;3;;0;0;;;yes;true;1;Tirol;0;T000002R000663;true
7402;2004-03-06 00:00:00;1;1;172;Steintal - ;2100;47.115106;11.005106;35;2;;0;0;;;yes;true;1;Tirol;0;T000002R000664;true
7403;2004-03-10 00:00:00;1;1;177;Riffelseegebiet - Mandarfen;2100;46.930125;10.985125;40;2;;0;0;;;yes;true;1;Tirol;0;T000002R000665;true
7404;2004-03-10 00:00:00;1;1;175;Schneegrubenspitze - Schneegrubenalm;2200;47.390035;12.240035;40;8;2;1;0;;;yes;true;1;Tirol;2001;T000002R000666;true
