"Lawinencode","TEZCode","meanExpo","stdDevExpo","MinExpo","MaxExpo","meanSlope","stdDevSlope","MinSlope","MaxSlope","Altitude","hozCurvature","verCuvature","totCurvature","MaxRad1","MaxRad15","MaxRad29","MaxRad43","MaxRad57","MaxRad71","MaxRad85","MaxRad99","MaxRad113","MaxRad127","MaxRad310","MaxRad324","MaxRad338","MaxRad352","MaxSun1","MaxSun15","MaxSun29","MaxSun43","MaxSun57","MaxSun71","MaxSun85","MaxSun99","MaxSun113","MaxSun127","MaxSun310","MaxSun324","MaxSun338","MaxSun352","HorÜb1","HorÜb2"
70920248,70920248189,245.0875277471988,,,,41.3197,3.7393,35.1628,48.7474,1076.3914,,,,0,0,109.016,1351.1548,2537.4417,4543.4971,5900.3193,7263.0015,8336.5605,9308.641600000001,943.3630000000001,491.8397,0,0,0,0,0.2391,1.6304,2.8696,4.5435,5.6739,6.8696,7.913,8.978300000000001,1.3043,0.7174,0,0,,
70920248,70920248190,285.289870050161,,,,46.253,5.9436,36.0871,59.052,1077.4395,,,,0,0,4.4456,215.697,782.4149,2192.9661,3344.8269,4543.2197,5694.791,7028.9277,165.0692,53.3116,0,0,0,0,0.07580000000000001,0.6667,1.8333,3.6212,4.7121,5.8939,6.8182,7.8788,0.5909,0.2879,0,0,,
70920048,70920048001,334.5241601656885,,,,46.4092,3.1155,38.1382,51.3177,2027.1338,,,,0.5205,13.6989,52.681,217.3453,497.2083,1023.8446,2024.8689,3048.5947,4500.0449,5465.9619,94.2139,20.8941,13.6352,6.7627,0.1095,0.5036,0.7956,1.5985,2.365,3.5693,5.9416,7.7664,9.218999999999999,9.9635,0.9635,0.5036,0.5328000000000001,0.4745,,
70920048,70920048002,326.334023199796,,,,49.3559,3.5857,41.8432,59.6916,1934.8669,,,,15.1731,74.59180000000001,163.0402,471.7074,878.3832,1513.2886,2584.4592,3529.5144,4945.5381,5806.2563,231.5569,89.9696,78.2911,51.7158,0.3893,0.9631,1.2746,2.3279,3.1762,4.2213,5.9139,7.3402,8.7705,9.536899999999999,1.4057,0.8975,1.0902,0.959,,
70920048,70920048003,325.0449572082806,,,,39.0169,3.5561,33.8858,49.7798,1984.8009,,,,30.7357,127.6936,282.7923,705.7696999999999,1262.0728,2076.8606,3298.7903,4444.5107,5936.2808,6945.9146,426.083,169.9397,119.1819,84.0181,0.3661,1.1518,1.7679,2.9464,3.9821,5.3393,7.0804,8.2143,9.616099999999999,10.2857,2.1161,1.2232,1.2054,1.0357,,
70920048,70920048004,330.0046759629296,,,,47.5168,6.1072,37.4533,63.4091,1795.6472,,,,12.1129,42.1363,91.1388,312.2824,659.9235,1272.0726,2323.6775,3241.917,4648.1802,5558.1748,148.1286,52.2612,41.1844,30.3637,0.2063,0.5317,0.9206,1.9524,2.7937,3.9921,5.7698,6.7857,8.3254,9.0952,1.1429,0.6032,0.6349,0.5,,
70920048,70920048005,310.6500256280532,,,,45.7159,3.4653,38.6392,55.5444,1801.4894,,,,147.3112,392.4804,638.6601000000001,1267.1035,1877.5901,2755.5974,4076.4189,5085.9292,6543.6636,7359.9941,793.1104,431.4851,420.8636,338.7313,0.8163,1.6327,2.1871,3.3435,4.1497,5.2653,6.7619,7.7007,8.949,9.761900000000001,2.4218,1.6395,1.8163,1.6259,,
70920048,70920048006,282.3709720019569,,,,40.2007,2.8813,33.7184,50.7719,2020.6553,,,,1791.3696,2376.4663,2807.3777,3751.5342,4475.9204,5398.8647,6702.6045,7542.2549,8803.752,9404.668900000001,3027.7373,2433.2878,2439.4092,2276.802,4.2372,5.0791,5.5692,6.498,7.0316,7.7036,8.8498,9.454499999999999,10.5138,10.7668,5.664,4.996,5.2925,5.1146,,
70920048,70920048007,287.7556998422048,,,,38.446,2.6525,33.6255,51.3093,1949.1993,,,,1456.9703,2005.7551,2430.0178,3347.99,4099.3496,5046.7671,6379.4106,7281.4121,8599.401400000001,9272.631799999999,2666.6707,2074.3811,2035.551,1883.7725,4,4.9174,5.6261,6.5304,6.9783,7.913,8.9739,9.587,10.687,10.9348,5.687,4.7913,5.0435,4.887,,
70920048,70920048008,296.2808247552861,,,,41.3774,8.0307,32.5613,65.87909999999999,1958.5298,,,,1029.8185,1460.9481,1837.9041,2660.9121,3344.3533,4250.894,5549.5698,6465.6426,7822.4272,8526.4609,2045.644,1526.8938,1503.2675,1362.1682,3.3787,4.1149,4.6681,5.6383,6.1404,6.9489,8.0596,8.659599999999999,9.782999999999999,10.1787,4.7447,4.0213,4.4085,4.1745,,
70920050,70920050009,325.9245116193542,,,,47.7254,4.9389,36.2367,61.5098,2192.6187,,,,28.0652,96.4979,188.0412,507.0096,921.4434,1595.9285,2726.689,3697.1753,5143.7651,5993.4902,264.0225,112.1585,94.7458,69.93899999999999,0.2282,0.6727,1.0511,2.1201,3.021,4.2763,6.1471,7.3333,8.918900000000001,9.3363,1.2823,0.6757,0.7267,0.5856,,
70920050,70920050010,334.1762078337675,,,,41.8703,4.3186,33.5009,56.9514,1948.542,,,,0,0,0,0,0,0,183.8792,1388.8346,3621.24,5126.1953,0,0,0,0,0,0,0,0,0,0,0.3743,2.795,6.4884,8.2888,0,0,0,0,,
70920050,70920050011,305.9412781404023,,,,44.4235,4.6646,30.465,60.594,2040.5957,,,,0,0,0,18.4143,399.492,2298.5376,4421.2261,5518.7354,6975.3115,7737.5068,0,0,0,0,0,0,0,0.0404,0.7306,3.5387,6.3535,7.6027,9.1347,9.730600000000001,0,0,0,0,,
70920050,70920050012,284.6051631986772,,,,42.3302,4.4658,27.7759,56.5063,1986.1573,,,,0,0,5.4279,353.5501,1265.2174,3187.0825,5756.9917,7254.25,8592.0254,9207.666999999999,57.4816,0,0,0,0,0,0.0113,0.5073,1.6532,3.8752,6.7747,8.465199999999999,9.8314,10.3468,0.0989,0,0,0,,
70920050,70920050013,344.8265833869574,,,,37.5101,3.3288,27.8283,46.2737,1860.8915,,,,0,0,0,0,0,0,130.2582,1705.2931,3857.5698,5325.1045,0,0,0,0,0,0,0,0,0,0,0.2494,4.1532,7.4338,9.020799999999999,0,0,0,0,,
70920050,70920050014,284.1630100676134,,,,38.16,3.9513,29.1342,47.2761,1889.2788,,,,0,46.6857,157.6493,621.0557,1259.9827,3159.9695,5711.3027,7328.4751,8763.762699999999,9425.9355,237.5696,56.2758,65.12220000000001,26.4204,0,0.0898,0.2621,0.8725000000000001,1.6032,3.9443,6.9174,8.4093,9.951499999999999,10.623,0.3519,0.0969,0.1311,0.0521,,
70920052,70920052015,350.1597781044557,,,,45.8311,2.9055,36.5471,55.1844,2252.6672,,,,0,0,0,0.3786,2.6608,62.8945,473.1166,1515.2495,3039.2617,4494.499,0.0097,0,0,0,0,0,0,0.0043,0.0187,0.165,1.3113,4.9598,7.7891,9.701599999999999,0.0014,0,0,0,,
70920052,70920052016,331.8154936752541,,,,39.6296,8.774800000000001,28.835,65.32299999999999,2092.8303,,,,0,0,0,6.5849,101.3719,270.2367,920.3373,1793.5641,3218.874,4364.0542,0,0,0,0,0,0,0,0.0065,0.1262,0.3236,1.1845,2.3495,4.2589,5.5987,0,0,0,0,,
70920052,70920052017,309.2684436635086,,,,40.1904,5.7889,29.9148,60.4995,2058.252,,,,0,0,104.1654,897.754,1801.6122,3058.2227,4641.4023,5665.0156,7086.3159,7907.1162,359.6531,4.5095,0,0,0,0,0.2828,1.6924,3.3076,5.6275,7.796,8.5549,9.690899999999999,10.0587,0.7249,0.0216,0,0,,
70920052,70920052018,325.3800321941056,,,,35.3553,3.3798,22.673,44.4571,1912.4414,,,,0,0,70.34269999999999,437.2013,1209.514,2238.3403,3705.2932,4876.9761,6341.3071,7315.1777,129.8111,1.9948,18.0859,0,0,0,0.08989999999999999,0.6011,1.941,4.0646,7.9466,8.9916,10.5,10.9494,0.1657,0.0028,0.0253,0,,
70920052,70920052019,288.0330021314015,,,,35.6355,3.461,29.9624,47.1519,1908.9635,,,,0,448.91,834.8989,2537.6118,3584.9624,5095.5479,6435.1685,7370.3843,8695.440399999999,9393.041999999999,1516.0555,500.2794,477.9346,406.1092,0,0.8929,1.4968,4.1201,5.3864,7.8896,8.9968,9.633100000000001,10.7987,10.9838,2.6104,0.9123,0.9708,0.8895999999999999,,
70920052,70920052020,346.5865279239692,,,,36.5189,3.173,24.6442,42.9864,1838.9181,,,,0,0,0,0,70.6143,677.3964999999999,2025.1387,3447.2261,4963.8667,6009.7554,0,0,0,0,0,0,0,0,0.1842,3.0684,8.0632,9.678900000000001,10.9526,10.9947,0,0,0,0,,
70920052,70920052021,286.7816721272407,,,,38.393,4.8139,30.2703,61.6258,1843.5997,,,,158.928,518.6636,917.1522,2371.166,3704.6377,5054.2935,6459.0898,7353.0728,8663.146500000001,9319.892599999999,1344.2052,590.72,584.9429,452.4061,0.275,0.8833,1.4458,3.5917,5.2354,7.3479,8.9354,9.3521,10.6146,10.9146,2.0417,0.9542,1.0187,0.8250000000000001,,
70920131,70920131022,12.70794482674003,,,,41.9604,6.1518,34.1875,66.3599,1801.3962,,,,0,0,0,0,13.8174,383.2379,1413.6183,2416.6462,3569.0093,4417.8013,0,0,0,0,0,0,0,0,0.0896,2.291,5.5597,7.2164,8.3134,8.6716,0,0,0,0,,
70920131,70920131023,350.2717515732359,,,,53.2916,7.4205,44.1245,80.1939,1692.0546,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
70920131,70920131024,334.0179492063367,,,,47.5091,5.1805,40.166,64.23569999999999,1704.0488,,,,0,0,0,0,0,0,170.4741,339.9887,776.6672,1554.6851,0,0,0,0,0,0,0,0,0,0,0.4459,0.7838000000000001,1.7973,3.3108,0,0,0,0,,
70920131,70920131025,328.0858793487217,,,,43.3062,7.6602,31.8031,65.1995,1549.6677,,,,0,0,0,0,0,0,0,0,0,265.9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5845,0,0,0,0,,
70920131,70920131026,349.1057243628431,,,,48.2525,4.2506,35.3199,59.5098,1562.7506,,,,0,0,0,0,0,0,0,0,106.5179,759.1836,0,0,0,0,0,0,0,0,0,0,0,0,0.5841,2.5888,0,0,0,0,,
70920131,70920131027,359.911086695344,,,,49.3936,6.8882,35.8476,65.4204,1450.355,,,,0,0,0,0,0,0,0,0,141.176,651.843,0,0,0,0,0,0,0,0,0,0,0,0,0.4946,1.8925,0,0,0,0,,
70920131,70920131028,13.85290240821644,,,,41.6308,7.8384,30.7317,71.6887,1456.7286,,,,0,0,0,0,0,0,0,0,50.8276,852.2334,0,0,0,0,0,0,0,0,0,0,0,0,0.1226,1.659,0,0,0,0,,
70920131,70920131029,327.5135369793657,,,,40.8482,6.1374,28.1325,58.9497,1450.8547,,,,0,0,0,0,0,0,0,0,218.0786,995.4639,0,0,0,0,0,0,0,0,0,0,0,0,0.5676,2.1216,0,0,0,0,,
70920129,70920129030,1.97770230356096,,,,38.8294,5.0517,31.6701,58.7269,1853.7573,,,,0,0,0,0,16.4348,330.1598,1020.7402,2015.0491,3226.126,4348.6313,0,0,0,0,0,0,0,0,0.0897,1.9431,3.7948,5.2724,6.7466,7.9897,0,0,0,0,,
70920129,70920129031,46.46011335941361,,,,42.0621,5.1572,33.8494,56.7081,1949.9186,,,,310.5343,503.7985,633.8787,940.2587,1930.6002,2551.3525,4201.8784,5100.8608,6150.1045,6857.3301,758.3248,599.1783,337.8193,303.6343,0.6667,1.0658,1.2939,1.7281,3.9737,5.2851,7.7719,8.5044,9.026300000000001,9.399100000000001,1.4868,1.1754,0.6974,0.6491,,
70920129,70920129032,359.5427361778169,,,,34.0801,3.6649,20.4355,42.3708,1935.0781,,,,0.33,1.2648,5.1851,28.3756,191.5181,735.9774,1832.0411,3079.6785,4292.2119,5246.5132,14.2566,2.9247,0.619,0.2207,0.024,0.0479,0.0959,0.3527,1.7021,4.1575,6.9897,8.363,9.2363,9.558199999999999,0.1918,0.06510000000000001,0.0308,0.0274,,
70920127,70920127033,21.95081286293683,,,,46.4542,2.8506,37.2636,52.5643,2333.4358,,,,0,0.1274,0.4726,20.6323,201.7528,434.7898,1485.5911,2413.7498,3631.283,5229.3462,0.7772,0.3575,0.038,0,0.0026,0.0051,0.0051,0.0663,0.6786,1.1811,3.7653,5.9592,7.9311,9.739800000000001,0.0051,0.0051,0.0026,0.0026,,
70920127,70920127034,38.484395468993,,,,46.3384,4.7344,27.0335,62.1063,2236.2129,,,,29.8421,134.5003,167.5977,298.058,1008.8678,1528.0319,3089.3989,3938.6973,5018.9058,6601.4038,213.7177,166.1273,62.2978,52.6246,0.0769,0.5421,0.5824,0.8462,2.3956,3.2051,5.7326,6.9084,8.0733,9.761900000000001,0.6886,0.652,0.2198,0.1868,,
70920127,70920127035,48.34231080897541,,,,47.5894,2.1811,38.515,54.9698,2183.1375,,,,26.3433,132.8086,190.0892,530.9426,1402.3881,2104.0793,3963.6204,4709.1104,5676.9282,7245.7524,311.6877,213.8628,71.6649,42.9169,0.0605,0.3238,0.4306,1.0498,2.4199,3.6299,6.4555,7.3701,7.9893,9.5587,0.6619,0.4947,0.1779,0.1103,,
70920127,70920127036,21.7526154931283,,,,43.6264,3.164,30.7409,56.1244,2294.5405,,,,1.6629,5.3309,13.7779,80.0917,344.2201,650.9278,1910.5676,2881.0339,4015.7012,5491.5049,32.8448,18.8693,1.9585,1.6502,0.0184,0.0276,0.0414,0.1917,0.7806999999999999,1.3267,4.4325,6.5552,7.8405,9.289899999999999,0.08740000000000001,0.0675,0.0199,0.0199,,
70920127,70920127037,14.51481760097693,,,,45.5644,6.1831,25.0907,60.4191,2372.1094,,,,333.812,394.2348,432.1396,533.2504,759.1672,901.9655,1475.4427,2108.4238,3193.0825,4624.8232,478.3851,435.3933,358.7004,345.0725,0.657,0.75,0.7849,0.9244,1.3372,1.4884,2.9302,4.9419,7.2267,9.197699999999999,0.8256,0.8023,0.6860000000000001,0.6919,,
70920127,70920127038,49.56193859940768,,,,49.3449,6.1612,36.1113,67.93170000000001,2257.1143,,,,0,0,0,0,0,0,815.2664,976.3198,1821.85,3613.4998,0,0,0,0,0,0,0,0,0,0,1.1319,1.1648,1.978,3.956,0,0,0,0,,
70920127,70920127039,29.93636432419277,,,,38.5188,5.1869,31.3028,64.7559,2028.9958,,,,0,0,0,84.9014,482.7499,955.0135,2358.2727,3383.6711,4620.7368,6217.564,28.2886,1.7493,0,0,0,0,0,0.3029,1.5048,2.3389,4.8822,6.0168,7.3221,8.992800000000001,0.137,0.009599999999999999,0,0,,
70920127,70920127040,64.61163486914535,,,,39.1735,5.1609,30.6156,55.2775,2044.3943,,,,287.1479,561.0675,812.503,1243.5701,2408.0737,3313.2639,5436.394,6278.1968,7363.0156,8782,1033.9235,846.9200000000001,363.715,295.8126,0.4819,1.0544,1.4577,2.0202,3.4698,4.3952,7.006,7.6371,8.685499999999999,9.9153,1.7923,1.6391,0.7641,0.5645,,
70920127,70920127041,60.28000222626044,,,,38.5819,2.6981,28.4057,47.6124,2088.2522,,,,0,33.8065,110.799,570.2748,1784.1759,2429.6355,4501.9868,5981.3257,7130.6489,8579.944299999999,313.3897,110.5702,0.6052,0,0,0.054,0.1511,0.9137,2.7248,3.2698,5.6403,7.5144,8.6295,9.8543,0.464,0.1601,0.0018,0,,
70920127,70920127042,42.66080184834212,,,,38.9428,5.3513,24.7655,59.875,2076.1775,,,,0,0,0,0,196.7896,578.4868,1856.2556,2648.8025,4207.0596,6251.3594,0,0,0,0,0,0,0,0,0.3008,0.791,2.3281,3.2109,5.1777,7.7832,0,0,0,0,,
70920048,70920048043,312.1613475437579,,,,43.9531,6.2329,34.1694,61.6544,1850.3862,,,,98.5701,287.7282,447.4415,961.6011,1443.3054,2225.7893,3568.2991,4639.8208,6172.5581,7070.7129,547.0505000000001,295.8539,317.4722,254.243,0.4647,1.1588,1.4,2.3765,2.8882,3.7471,5.3294,6.3824,7.9235,8.6235,1.4882,1.0529,1.3059,1.2059,,
70920127,70920127044,30.61467932792584,,,,37.9021,3.8024,29.1127,53.9731,1964.5089,,,,0,1.9334,46.0861,214.4803,772.5103,1370.0142,2981.7781,4000.1074,5196.9595,6638.5029,119.5842,38.9855,0,0,0,0.0063,0.3208,1.0409,2.695,3.6352,6.7579,7.6887,8.7516,9.811299999999999,0.6887,0.3868,0,0,,
70920127,70920127045,55.87485421627426,,,,34.1755,3.3878,28.4525,53.0665,1994.2747,,,,0,0,17.7579,297.006,1650.7194,2969.3918,4834.4839,5988.7524,7183.8335,8579.906300000001,125.8208,7.0444,0,0,0,0,0.037,0.4278,2.9907,4.5852,6.7778,7.8759,8.988899999999999,10.1648,0.1926,0.0222,0,0,,
70920127,70920127046,29.0534397163774,,,,37.3107,4.3447,30.8713,57.0233,1980.5096,,,,0,9.181100000000001,30.0815,315.4901,998.3857,1561.5502,3058.7986,4009.9685,5200.4854,6715.2163,161.2355,16.8312,2.5668,0,0,0.0276,0.2238,1.3771,3.6326,4.3729,7.2445,7.7528,8.754099999999999,10.1823,0.7818000000000001,0.1381,0.0152,0,,
70920127,70920127047,21.00885007203189,,,,36.0743,5.5086,29.9239,67.8806,2133.803,,,,0,0,0,0,1.0957,67.0384,837.9816,1923.3212,3241.9744,4908.0264,0,0,0,0,0,0,0,0,0.009299999999999999,0.1836,2.0046,3.6003,5.2623,7.3071,0,0,0,0,,
70920127,70920127048,9.508727533689665,,,,43.7665,7.019,34.07,63.8975,2062.6699,,,,0,0,0,0,0,0,13.0427,107.3472,699.7442,1916.0322,0,0,0,0,0,0,0,0,0,0,0.027,0.1892,1.4459,3.5541,0,0,0,0,,
70920127,70920127049,28.55070099634429,,,,36.1025,6.9634,29.8997,62.0316,2017.141,,,,0,0,0,0,0,0,107.2896,747.9299,2054.4224,3855.0085,0,0,0,0,0,0,0,0,0,0,0.2353,1.2941,3.0441,5.2353,0,0,0,0,,
70920146,70920146050,203.2162135283949,,,,46.8633,4.5831,35.8572,61.8752,2530.4272,,,,6494.981,7025.5537,7668.355,8351.9238,8861.333000000001,9313.4277,9787.0957,9927.9805,9865.6914,9974.8662,7828.6079,7026.4214,7288.897,7041.6772,6.4,6.9463,7.609,8.3284,8.841799999999999,9.3582,10.209,10.5313,10.6179,11.1881,7.6657,6.8209,7.3731,7.1284,,
70920146,70920146051,216.7662124479548,,,,42.8353,2.9649,36.8117,49.6535,2588.0391,,,,6164.3965,6827.6616,7351.6982,8253.1924,8759.700199999999,9294.4023,9933.6006,10183.7891,10167.626,10491.7207,7509.8115,6846.7837,7064.2476,6884.0273,6.7677,7.3131,7.8889,8.8081,9.222200000000001,9.616199999999999,10.5354,10.9899,10.8283,11.8283,7.9192,7.2424,7.8182,7.5859,,
70920146,70920146052,197.1699363062752,,,,48.4321,5.8681,37.766,61.0728,2583.5288,,,,7082.4058,7752.8735,8272.7246,9023.084999999999,9403.804700000001,9762.921899999999,10083.9727,10073.2461,9957.127,9863.6924,8410.9805,7718.1426,7927.915,7589.8687,6.4846,7.1769,7.7077,8.607699999999999,9.061500000000001,9.530799999999999,10.5154,10.7769,10.7231,11.6846,7.7538,7.0231,7.4923,7.1231,,
70920146,70920146053,270.7402908719887,,,,44.443,2.4168,38.7936,49.4634,2578.6362,,,,2482.6111,3183.0674,3643.7976,4659.5547,5341.0059,6196.1074,7440.5664,8153.876,8379.5674,9721.6113,3835.6462,3188.1196,3295.5527,3112.8828,4.449,5.2653,5.7143,6.6327,7.1633,7.8367,8.877599999999999,9.2041,9.2041,10.6327,5.8163,5.1837,5.5102,5.3469,,
70920146,70920146054,212.7217619200729,,,,45.933,2.6643,36.9855,54.3058,2580.2202,,,,6158.4746,6927.4868,7514.0459,8422.125,8936.107400000001,9444.549800000001,10008.1055,10176.7695,10098.7051,10261.6289,7712.6499,6959.6436,7083.625,6883.7896,5.9847,6.7296,7.352,8.3163,8.7704,9.352,10.2653,10.6939,10.6276,11.5612,7.5,6.7092,6.9847,6.8061,,
70920146,70920146055,208.8978406206215,,,,45.2755,3.5611,38.031,54.58,2622.3274,,,,6659.1665,7591.6924,7970.5762,8811.9707,9236.468800000001,9691.8711,10185.7813,10291.1484,10206.9775,10338.6982,8105.7666,7628.0161,7581.856,7345.7939,6.5949,7.7152,7.9684,8.886100000000001,9.202500000000001,9.7532,10.6899,10.8924,10.8544,11.8165,7.9873,7.6835,7.6392,7.4051,,
70920146,70920146056,233.1547947547323,,,,34.7119,3.3164,27.902,55.4022,2317.0444,,,,4025.6973,4827.5767,5359.4839,6462.6641,7293.5767,8171.5337,9189.733399999999,9781.4043,10025.9453,10587.2539,5670.439,4928.1396,4873.814,4675.7808,4.5526,5.4421,5.8526,6.9592,7.5816,8.352600000000001,9.435499999999999,9.867100000000001,9.9053,10.6421,6.0434,5.4105,5.5763,5.4513,,
70920146,70920146057,225.8554710448993,,,,43.1602,3.9885,30.2899,53.165,2412.4192,,,,5253.0005,6030.6343,6650.8511,7656.0479,8125.6479,8907.4648,9699.373,9961.049800000001,9989.9287,10242.46,6856.1948,6029.4287,6212.2686,5958.9756,5.4867,6.1976,6.7952,7.7687,7.9711,8.8771,9.8771,9.975899999999999,9.9831,10.3446,6.9325,6.0843,6.5036,6.2506,,
70920146,70920146058,235.5519364970544,,,,45.2287,7.1783,22.2833,65.56829999999999,2416.0256,,,,4236.9048,5111.0796,5565.1318,6638.3491,7316.8828,8003.4082,8923.4336,9404.2012,9456.171899999999,10192.3672,5787.8022,5155.3018,5193.7632,5001.3335,4.6114,5.4911,5.8323,6.8462,7.432,7.9724,8.982200000000001,9.568,9.575900000000001,10.7988,5.9625,5.4773,5.6371,5.497,,
70920146,70920146059,298.1886789774213,,,,39.708,6.5198,29.9617,66.0566,2330.4719,,,,505.8571,881.7305,1164.455,1891.7545,2488.5623,3432.9431,4920.0903,6035.7109,6647.2183,8283.583000000001,1324.7294,908.8937,923.9854,827.2627,1.3859,2.1196,2.4728,3.4402,3.8587,4.6957,6.2011,7.1848,7.5163,9.059799999999999,2.5598,2.038,2.337,2.212,,
70920146,70920146060,265.4396899724223,,,,35.7947,4.2472,25.0615,57.1537,2351.604,,,,1880.0322,2565.1238,3079.6077,4150.0293,5011.0781,6053.8428,7433.0562,8302.6484,8711.3662,9993.646500000001,3366.1802,2636.9858,2612.6699,2439.5759,2.6745,3.5324,4.054,5.1367,5.7878,6.5809,7.9047,8.4748,8.5953,10.036,4.2158,3.4874,3.6906,3.536,,
70920146,70920146061,293.8612317671117,,,,40.1986,6.7627,19.2929,56.8596,2430.8271,,,,1194.6044,1672.9601,2052.8872,2905.9126,3634.2336,4557.1846,5863.3032,6769.0176,7706.9863,8788.7646,2275.3677,1743.7957,1697.5073,1558.8356,3.3822,4.3185,4.7317,5.8031,6.5656,7.3822,8.5174,9.117800000000001,9.7973,10.5019,4.9402,4.2413,4.4286,4.2645,,
70920146,70920146062,282.0400404038209,,,,46.3586,5.2973,31.6517,59.3881,2534.8381,,,,1759.5686,2378.3633,2795.6511,3754.9377,4435.9468,5312.2949,6601.1929,7367.5806,8618.143599999999,9143.4316,2987.8088,2396.8735,2461.9668,2313.3823,3.9208,4.7333,5.2167,6.125,6.65,7.3708,8.441700000000001,9.033300000000001,10.1333,10.3542,5.2958,4.5792,4.9375,4.7667,,
70920146,70920146063,268.2414453986289,,,,46.4504,3.8379,39.9395,66.13930000000001,2552.3293,,,,2624.874,3363.094,3816.2898,4855.314,5507.2715,6367.0674,7581.125,8233.6738,9313.434600000001,9711.858399999999,4002.9868,3368.5935,3485.0928,3308.9863,4.287,5.1154,5.5089,6.4586,6.858,7.6627,8.7219,9.0533,10.068,10.5621,5.6243,5.0089,5.3225,5.1775,,
70920146,70920146064,206.8987256247316,,,,35.9337,4.9855,26.7579,69.29430000000001,2213.2729,,,,5130.1138,5823.9453,6404.4072,7299.5791,7959.9966,8745.8086,9373.574199999999,9739.445299999999,10076.2402,10375.6816,6702.8774,5925.7505,5887.0693,5659.5977,5.2609,6.0715,6.5325,7.457,7.9338,8.639699999999999,9.2464,9.5166,9.9139,10.5589,6.7007,6.0053,6.2702,6.0993,,
70920146,70920146065,305.7290611631848,,,,43.9341,3.2522,36.0122,52.572,2225.4116,,,,471.0454,743.2418,1116.559,1842.2153,2524.885,3414.1541,4719.52,5665.4736,6761.1284,7845.9468,1306.4955,866.158,753.2267000000001,429.3391,2.0661,2.8058,3.4339,4.6074,5.5083,6.4917,7.7603,8.483499999999999,9.3636,10.0248,3.6983,2.9132,2.8843,1.9711,,
70920148,70920148066,177.9884815061745,,,,47.7881,3.274,36.1749,60.2365,2398.4016,,,,7474.9053,8000.9189,8309.8105,8902.627,9017.5918,9540.3037,9650.293900000001,9710.918,9685.6553,9493.0527,8451.549800000001,7860.6929,8057.5801,7926.9727,6.9887,7.7279,7.9683,8.746,8.7959,9.4422,9.6395,9.9184,10.2744,10.3923,7.9955,7.3878,7.907,7.8231,,
70920148,70920148067,167.0710099362298,,,,46.499,5.5743,36.2765,66.5583,2499.6045,,,,7039.981,7635.9888,7707.6582,8209.7637,8559.6006,9092.3477,9455.2168,9417.4912,9506.6787,9526.2354,7905.084,7808.231,7401.5264,7359.5166,6.9366,7.6942,7.6474,8.046799999999999,8.2865,8.845700000000001,9.438000000000001,9.509600000000001,9.8347,10.168,7.7466,7.7163,7.4766,7.4876,,
70920148,70920148068,222.3075821651336,,,,42.5433,3.609,32.9092,57.6002,2338.3496,,,,5574.8057,6384.2432,6844.7563,7740.2485,8372.141600000001,8876.295899999999,9429.4033,9833.8701,10026.5332,10124.4121,7045.186,6427.8286,6479.5889,6307.2832,6.028,6.8536,7.1891,8.047700000000001,8.6151,8.901300000000001,9.4359,9.993399999999999,10.3668,10.7105,7.2944,6.8224,7.0181,6.9178,,
70920148,70920148069,220.131891962964,,,,44.7609,4.8895,21.8078,59.6449,2526.6433,,,,5855.5327,6584.2207,7043.5532,7930.3159,8377.7012,8939.8662,9349.5391,9666.5137,9834.977500000001,10010.0039,7195.792,6528.6523,6744.7998,6585.9937,6.3299,6.9918,7.4508,8.334,8.622999999999999,9.122999999999999,9.5,9.997999999999999,10.3135,10.791,7.4775,6.8053,7.3197,7.1926,,
70920148,70920148070,225.4498687275862,,,,43.0723,4.1949,34.049,59.5258,2386.7312,,,,5363.5762,6179.4897,6615.1289,7604.9331,8098.7515,8818.0957,9605.765600000001,9893.251,9931.218800000001,10027.9893,6790.9063,6171.5239,6298.9565,6115.6035,5.7645,6.6129,6.8581,7.8161,8.1806,8.8355,9.8226,10.0161,9.9839,10.4161,6.9065,6.529,6.7677,6.6613,,
70920148,70920148071,230.2754031316629,,,,43.4437,4.297,22.6597,60.7617,2482.5068,,,,4974.4111,5810.645,6186.2305,7166.0933,7774.5483,8421.0234,9264.543,9626.180700000001,9672.875,10258.1279,6372.9614,5822.3774,5878.5918,5735.1279,5.517,6.3689,6.6238,7.5461,8.0267,8.551,9.531599999999999,9.9102,9.837400000000001,10.9369,6.7136,6.2743,6.5291,6.432,,
70920148,70920148072,260.1678214605333,,,,45.4836,3.7249,37.6102,56.9537,2362.3511,,,,3217.5798,4021.1284,4456.9888,5518.4751,6189.792,6983.9751,8146.9688,8764.5928,8890.756799999999,9205.104499999999,4643.7539,4033.0046,4135.9302,3977.0894,4.8393,5.6964,5.9881,6.9375,7.4256,7.9732,9.006,9.455399999999999,9.449400000000001,9.8185,6.0744,5.6399,5.8988,5.8065,,
70920148,70920148073,260.3319109249465,,,,43.8829,5.4312,31.2816,64.78749999999999,2455.6099,,,,3176.3013,3926.575,4385.8867,5418.9312,6084.666,6895.5801,8035.6387,8665.3516,8833.044900000001,9502.2793,4586.1968,3947.022,4033.3286,3859.1868,4.6798,5.5227,5.9008,6.8698,7.4132,8.0124,9.0496,9.5124,9.5124,10.1942,6.0351,5.4256,5.6839,5.5537,,
