Datum,Intervall,Lawinengrad,Lawinengrad_Norm,Lawinengrad_Gew,Schneehöhe,Schneehöhe_Norm,Schneehöhe_Gew,Niederschlag,Niederschlag_Norm,Niederschlag_Gew,Lufttemperatur_7h,Lufttemperatur_7h_Norm,Lufttemperatur_7h_Gew,Lufttemperatur_14h,Lufttemperatur_14h_Norm,Lufttemperatur_14h_Gew,Lufttemperatur_19h,Lufttemperatur_19h_Norm,Lufttemperatur_19h_Gew,Schneetemperatur,Schneetemperatur_Norm,Schneetemperatur_Gew,Windrichtung,Windrichtung_Norm,Windrichtung_Gew,Windstärke,Windstärke_Norm,Windstärke_Gew,Einsinktiefe,Einsinktiefe_Norm,Einsinktiefe_Gew,Wetter_akt,Wetter_akt_Norm,Wetter_akt_Gew,Wetter_gestern,Wetter_gestern_Norm,Wetter_gestern_Gew,Wolken,Wolken_Norm,Wolken_Gew,Neuschnee_x,Neuschnee_Norm,Neuschnee_Gew,Lawinenabgänge,Lawinenabgänge_Norm,Lawinenabgänge_Gew,Winterphase,Winterphase_Norm,Winterphase_Gew,Distanz,DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee_y,Gefahr,Bemerkung,ID,Bereich_KAPRUN,Gebiet,Code_neu,Lawinenstrich,Text,xoff,yoff,Scale,ScaleW,ScaleH,OffX,OffY,Lawinencode,TEZCode,meanExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude
1994-03-12,1993/ 1994,33.0,0.0,0.0,99.0,72.9518831531049,0.0,2.8,0.0,0.0,1.9,15.2,1.6,6.100000000000001,48.8,31.2,1.7,13.6,19.2,0.0,0.0,0.0,45.0,0.7071067811847431,2.121320343597533,1.0,2.545584412278067,-7.636753236678307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.13585997838231,1994-03-12,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,NE,1.0,3.0,99.0,,3.0,,19.0,Kaprun,Mooserboden,50606019.0,Hintere Bärrinnenlawine,Kammerkees,400462.2352307634,224226.49817001465,6.867792769617033,433.0,151.0,171.0,-44.0,50606019.0,50606019523.5,86.72131216113675,43.193687499999996,9.617375,0.0,71.5918125,2461.5064375
1994-03-13,1993/ 1994,22.0,0.0,0.0,103.0,74.84505333793108,0.0,0.8,0.0,0.0,-2.4,-19.2,7.600000000000001,3.9,31.2,24.4,3.6,28.8,6.8,0.0,0.0,0.0,270.0,1.531023590783769e-11,0.7071067811847431,1.0,-3.6,2.545584412278067,5.0,50.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,40.0,0.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.08480965330172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.4722060764574,43.193687499999996,6.611666666666667,9.192778571428573,54.9209,2423.43086
1994-03-14,1993/ 1994,22.0,0.0,0.0,96.0,69.1671986764308,0.0,0.0,0.0,0.0,0.0,0.0,-9.6,4.600000000000001,36.8,15.6,3.7,29.6,14.4,0.0,0.0,0.0,315.0,0.7071067811991778,1.531023590783769e-11,1.0,-2.545584412226102,-3.6,0.0,0.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,37.78638960482024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.72131216113675,41.47410000000001,7.472499999999999,0.0,57.314842105263146,2925.3788714285715
1994-03-15,1993/ 1994,22.0,0.0,0.0,96.0,69.15254103154571,0.0,0.4,0.0,0.0,1.8,14.4,0.0,3.5,28.0,18.4,1.4,11.2,14.8,0.0,0.0,0.0,180.0,-5.0,0.7071067811991778,5.0,-1.8373082449982947e-10,-2.545584412226102,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,44.05986419493886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.72131216113675,41.9246,6.860250000000001,37.16834,63.33960999999999,2059.5669
1994-03-16,1993/ 1994,22.0,0.0,0.0,91.0,65.72554235252277,0.0,0.6,0.0,0.0,-2.1,-16.8,7.2,-1.3,-10.4,14.0,-3.3,-26.4,5.600000000000001,0.0,0.0,0.0,315.0,2.121320343597533,-5.0,3.0,-7.636753236678307,-1.8373082449982947e-10,3.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,3.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,54.97394242602438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,39.152621276595745,7.1471,32.17595,41.6142,1822.6457692307695
1994-03-17,1993/ 1994,22.0,0.0,0.0,91.0,64.35919564387136,0.0,10.3,0.0,0.0,-4.9,-39.2,-8.4,-7.4,-59.2,-5.2,-8.3,-66.4,-13.2,0.0,0.0,0.0,45.0,2.121320343554229,2.121320343597533,3.0,7.636753236834201,-7.636753236678307,3.0,30.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83490944946007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.2941028496267,41.6731125,6.860250000000001,23.819850000000002,65.80953392857143,1879.8845
1994-03-18,1993/ 1994,33.0,0.0,0.0,118.0,81.96169280178329,0.0,0.0,0.0,0.0,-8.9,-71.2,-19.6,-2.9,-23.2,-29.6,-3.3,-26.4,-33.2,0.0,0.0,0.0,315.0,2.121320343597533,2.121320343554229,3.0,-7.636753236678307,7.636753236834201,25.0,250.0,15.0,2.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,25.0,250.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,180.1163371648253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.33951732926613,43.193687499999996,4.456625000000001,31.22615,66.35245,2068.9832
1994-03-19,1993/ 1994,33.0,0.0,0.0,118.0,80.6712281881456,0.0,0.0,0.0,0.0,-2.0,-16.0,-35.6,3.1,24.8,-11.6,0.5,4.0,-13.2,0.0,0.0,0.0,180.0,-3.0,2.121320343597533,3.0,-1.1023849469989769e-10,-7.636753236678307,20.0,200.0,125.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,67.59605595150698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,37.897099999999995,3.8913,33.076,63.39553333333333,2555.3687789473684
1994-03-20,1993/ 1994,22.0,0.0,0.0,108.0,73.63636108272341,0.0,0.7000000000000001,0.0,0.0,-2.1,-16.8,-8.0,0.2,1.6,12.4,-2.5,-20.0,2.0,0.0,0.0,0.0,270.0,4.5930707723513056e-11,-3.0,3.0,-10.8,-1.1023849469989769e-10,15.0,150.0,100.0,71.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,49.53519305255814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.26012426572247,40.215385714285716,8.680310714285714,0.0,54.9209,1472.435275
1994-03-21,1993/ 1994,22.0,0.0,0.0,105.0,70.1985402439782,0.0,4.4,0.0,0.0,0.2,1.6,-8.4,4.0,32.0,0.8,-1.2,-9.6,-10.0,0.0,0.0,0.0,225.0,-3.535533905887629,4.5930707723513056e-11,5.0,-12.72792206152024,-10.8,5.0,50.0,75.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17440243690545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0049110699424,42.53206000000001,4.456625000000001,3.4162157894736835,57.314842105263146,2637.5822666666663
1994-03-22,1993/ 1994,22.0,0.0,0.0,109.0,74.54921949731992,0.0,0.2,0.0,0.0,-1.9,-15.2,0.8,6.100000000000001,48.8,16.0,0.1,0.8,-4.8,0.0,0.0,0.0,360.0,1.0,-3.535533905887629,1.0,7.349232979993181e-11,-12.72792206152024,10.0,100.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.17853651574877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.81701527625484,39.92075833333333,6.44835,19.264,50.02585,2925.3788714285715
1994-03-23,1993/ 1994,22.0,0.0,0.0,102.0,70.28607045733084,0.0,0.0,0.0,0.0,0.3,2.4,-7.600000000000001,3.7,29.6,24.4,5.0,40.0,0.4,0.0,0.0,0.0,270.0,7.655117953918843e-11,1.0,5.0,-18.0,7.349232979993181e-11,0.0,0.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5962256878398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,42.24281818181817,7.09607,23.819850000000002,63.39553333333333,2344.71655
1994-03-24,1993/ 1994,33.0,0.0,0.0,96.0,65.60364692718044,0.0,0.7000000000000001,0.0,0.0,7.4,59.2,1.2,9.0,72.0,14.8,5.3,42.4,20.0,0.0,0.0,0.0,180.0,-3.0,7.655117953918843e-11,3.0,-1.1023849469989769e-10,-18.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,54.46106184950995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.01615906974631,45.16453333333333,7.472499999999999,1.7760500000000001,64.56995454545455,1944.9621499999998
1994-03-25,1993/ 1994,22.0,0.0,0.0,94.0,63.35784491439459,0.0,0.0,0.0,0.0,3.4,27.2,29.6,9.1,72.8,36.0,5.5,44.0,21.2,0.0,0.0,0.0,270.0,7.655117953918843e-11,-3.0,5.0,-18.0,-1.1023849469989769e-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,58.64343473262535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.26012426572247,45.02354,6.0031,32.17595,64.56995454545455,2256.9431545454545
1994-03-26,1993/ 1994,22.0,0.0,0.0,91.0,60.31331740559661,0.0,4.7,0.0,0.0,0.4,3.2,13.6,-3.9,-31.2,36.4,-7.0,-56.0,22.0,0.0,0.0,0.0,315.0,0.7071067811991778,7.655117953918843e-11,1.0,-2.545584412226102,-18.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.05540898940362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.81701527625484,43.65695,7.52,0.0,63.76664166666666,2206.0591894736845
1994-03-27,1993/ 1994,22.0,0.0,0.0,99.0,65.17055774317629,0.0,0.0,0.0,0.0,-8.8,-70.4,1.6,-2.8,-22.4,-15.6,-6.600000000000001,-52.8,-28.0,0.0,0.0,0.0,315.0,0.7071067811991778,0.7071067811991778,1.0,-2.545584412226102,-2.545584412226102,8.0,80.0,0.0,71.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5988532908897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,41.9246,7.093168421052632,23.819850000000002,63.39553333333333,2286.1698499999998
1994-03-28,1993/ 1994,22.0,0.0,0.0,99.0,64.93738878405838,0.0,0.2,0.0,0.0,-1.2,-9.6,-35.2,5.0,40.0,-11.2,0.2,1.6,-26.4,0.0,0.0,0.0,270.0,1.531023590783769e-11,0.7071067811991778,1.0,-3.6,-2.545584412226102,5.0,50.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15305620370275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0049110699424,41.47410000000001,7.317475,7.983723404255319,60.65671428571428,1940.334
1994-03-29,1993/ 1994,22.0,0.0,0.0,96.0,62.75752811315526,0.0,2.0,0.0,0.0,0.0,0.0,-4.8,2.9,23.2,20.0,1.2,9.6,0.8,0.0,0.0,0.0,45.0,2.121320343554229,1.531023590783769e-11,3.0,7.636753236834201,-3.6,5.0,50.0,25.0,73.0,0.0,0.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64447507473033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.23490345925012,41.04085833333334,5.96672,15.979145454545455,71.13368421052631,2223.0630533333333
1994-03-30,1993/ 1994,22.0,0.0,0.0,93.0,59.61538461538461,0.0,0.0,0.0,0.0,0.5,4.0,0.0,8.2,65.6,11.6,4.2,33.6,4.8,0.0,0.0,0.0,135.0,-0.7071067811919605,2.121320343554229,1.0,2.545584412252084,7.636753236834201,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68906082072684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7382271735702,42.93221,7.472499999999999,11.51305,71.01370833333333,2978.152008333334
1994-03-31,1993/ 1994,22.0,0.0,0.0,93.0,60.40149613133386,0.0,0.0,0.0,0.0,3.4,27.2,2.0,9.1,72.8,32.8,3.9,31.2,16.8,0.0,0.0,0.0,45.0,2.121320343554229,-0.7071067811919605,3.0,7.636753236834201,2.545584412252084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.89386991094939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6558489858689,40.63506666666667,2.6726,19.264,57.45053333333334,2179.063375
1994-04-01,1993/ 1994,33.0,0.0,0.0,93.0,60.60426595067992,0.0,20.5,0.0,0.0,6.2,49.6,13.6,5.3,42.4,36.4,0.7000000000000001,5.600000000000001,15.6,0.0,0.0,0.0,225.0,-3.535533905887629,2.121320343554229,5.0,-12.72792206152024,7.636753236834201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45306653584056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.90372187786215,40.891475,8.214153846153847,3.4162157894736835,45.4725,2461.5064375
1994-04-02,1993/ 1994,33.0,0.0,0.0,111.0,73.27465515464743,0.0,5.100000000000001,0.0,0.0,-7.600000000000001,-60.8,24.8,-6.7,-53.6,21.2,-8.0,-64.0,2.8,0.0,0.0,0.0,360.0,1.0,-3.535533905887629,1.0,7.349232979993181e-11,-12.72792206152024,25.0,250.0,0.0,73.0,0.0,0.0,3.0,0.0,0.0,8.0,80.0,0.0,25.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.9743701552888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,37.0667,9.617375,0.0,66.35245,2461.5064375
1994-04-03,1993/ 1994,33.0,0.0,0.0,126.0,81.73776047332564,0.0,0.2,0.0,0.0,-10.2,-81.60000000000001,-30.4,-5.8,-46.4,-26.8,-9.5,-76.0,-32.0,0.0,0.0,0.0,225.0,-2.121320343532578,1.0,3.0,-7.636753236912147,7.349232979993181e-11,40.0,400.0,125.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,150.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,217.2332237133702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0049110699424,41.47410000000001,6.860250000000001,0.0,57.314842105263146,2423.43086
1994-04-04,1993/ 1994,33.0,0.0,0.0,126.0,82.91126670593242,0.0,2.2,0.0,0.0,-7.9,-63.2,-40.8,1.1,8.8,-23.2,-0.7000000000000001,-5.600000000000001,-38.0,0.0,0.0,0.0,180.0,-1.0,-2.121320343532578,1.0,-3.6746164899965906e-11,-7.636753236912147,40.0,400.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,193.1599442619008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7382271735702,34.3677,8.680310714285714,0.0,63.39553333333333,1967.5639
1994-04-05,1993/ 1994,33.0,0.0,0.0,121.0,80.06817530099315,0.0,1.2,0.0,0.0,-10.1,-80.8,-31.6,-8.9,-71.2,4.4,-10.3,-82.4,-2.8,0.0,0.0,0.0,315.0,0.7071067811991778,-1.0,1.0,-2.545584412226102,-3.6746164899965906e-11,38.0,380.0,200.0,72.0,0.0,0.0,1.0,0.0,0.0,9.0,90.0,0.0,10.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,213.552436739724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.81701527625484,44.495709090909095,7.576309090909091,0.0,70.16715,2201.1883333333335
1994-04-06,1993/ 1994,22.0,0.0,0.0,121.0,81.9413064326747,0.0,0.7000000000000001,0.0,0.0,-10.0,-80.0,-40.4,-5.3,-42.4,-35.6,-8.4,-67.2,-41.2,0.0,0.0,0.0,135.0,-2.121320343575881,0.7071067811991778,3.0,7.636753236756254,-2.545584412226102,20.0,200.0,190.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,80.0,0.0,3.0,30.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,87.29904213277881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,36.16575,6.611666666666667,8.488518181818181,52.8433,2286.1698499999998
1994-04-07,1993/ 1994,22.0,0.0,0.0,126.0,83.41022967082118,0.0,0.0,0.0,0.0,-8.700000000000001,-69.60000000000001,-40.0,-1.9,-15.2,-21.2,-5.5,-44.0,-33.6,0.0,0.0,0.0,315.0,2.121320343597533,-2.121320343575881,3.0,-7.636753236678307,7.636753236756254,20.0,200.0,100.0,71.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,5.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,79.92402468426168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.26012426572247,41.04085833333334,7.52,13.11735263157895,65.95022,2042.2484
1994-04-08,1993/ 1994,22.0,0.0,0.0,123.0,82.26590975774663,0.0,4.0,0.0,0.0,-6.5,-52.0,-34.8,-4.2,-33.6,-7.600000000000001,-6.7,-53.6,-22.0,0.0,0.0,0.0,315.0,0.7071067811991778,2.121320343597533,1.0,-2.545584412226102,-7.636753236678307,2.0,20.0,100.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,2.0,20.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62892265652235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.7191915605427,41.04085833333334,8.1845,31.22615,57.314842105263146,1636.8323666666665
1994-04-09,1993/ 1994,22.0,0.0,0.0,129.0,86.75361377444136,0.0,4.5,0.0,0.0,-4.8,-38.4,-26.0,-1.8,-14.4,-16.8,-8.8,-70.4,-26.8,0.0,0.0,0.0,225.0,-3.535533905887629,0.7071067811991778,5.0,-12.72792206152024,-2.545584412226102,10.0,100.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,54.489622682263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.688782218015966,43.65695,7.412259574468084,15.979145454545455,54.98563333333333,2223.0630533333333
1994-04-10,1993/ 1994,33.0,0.0,0.0,124.0,82.73352407992462,0.0,4.5,0.0,0.0,-9.1,-72.8,-19.2,-1.9,-15.2,-7.2,-8.0,-64.0,-35.2,0.0,0.0,0.0,180.0,-1.0,-3.535533905887629,1.0,-3.6746164899965906e-11,-12.72792206152024,8.0,80.0,50.0,75.0,0.0,0.0,1.0,0.0,0.0,9.0,90.0,0.0,8.0,80.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3442069568305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.01304783479426,42.6599,6.8277,13.071087499999999,61.137879999999996,2336.0986545454543
1994-04-11,1993/ 1994,33.0,0.0,0.0,129.0,85.4647671584733,0.0,3.5,0.0,0.0,-8.8,-70.4,-36.4,-4.1,-32.8,-7.600000000000001,-8.2,-65.6,-32.0,0.0,0.0,0.0,360.0,5.0,-1.0,5.0,3.6746164899965905e-10,-3.6746164899965906e-11,40.0,400.0,40.0,71.0,0.0,0.0,8.0,0.0,0.0,8.0,80.0,0.0,16.0,160.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,220.1894761727255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.4722060764574,42.93221,7.472499999999999,1.4180933333333334,66.35245,2344.71655
1994-04-12,1993/ 1994,33.0,0.0,0.0,132.0,87.39967843755487,0.0,3.1,0.0,0.0,-8.6,-68.8,-35.2,-5.5,-44.0,-16.4,-5.600000000000001,-44.8,-32.8,0.0,0.0,0.0,180.0,-3.0,5.0,3.0,-1.1023849469989769e-10,3.6746164899965905e-10,35.0,350.0,200.0,71.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,10.0,100.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,172.8732764470919,1994-04-12,1899-12-30 00:00:00,Lockerschneelawine trocken,32.0,mittel,Schneefall mäßig,S,3.0,-10.0,132.0,10.0,3.0,,32.0,Kaprun,Wasserfallboden,50606032.0,Überfuhrlawine,Grießbachkarl,401737.9233155104,227071.08024871344,7.482691813404547,660.0,737.0,274.0,431.0,50606032.0,50606032025.0,291.03853265339706,44.495709090909095,5.800336363636363,15.979145454545455,61.01829999999998,2256.9431545454545
1994-04-12,1993/ 1994,33.0,0.0,0.0,132.0,87.39967843755487,0.0,3.1,0.0,0.0,-8.6,-68.8,-35.2,-5.5,-44.0,-16.4,-5.600000000000001,-44.8,-32.8,0.0,0.0,0.0,180.0,-3.0,5.0,3.0,-1.1023849469989769e-10,3.6746164899965905e-10,35.0,350.0,200.0,71.0,0.0,0.0,7.0,0.0,0.0,8.0,80.0,0.0,10.0,100.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,172.8732764470919,1994-04-12,1899-12-30 00:00:00,Lockerschneelawine trocken,34.0,mittel,Schneefall mäßig,S,3.0,-10.0,132.0,10.0,3.0,,34.0,Kaprun,Wasserfallboden,50606034.0,Wintergassenlawine,Kälberpallen,401784.4389658273,227249.3208299487,7.191239127586472,554.0,659.0,293.0,435.0,50606034.0,50606034400.5,281.0768689746891,43.65695,4.415100000000001,32.17595,52.052099999999996,1944.9621499999998
1994-04-13,1993/ 1994,33.0,0.0,0.0,157.0,101.092686839644,0.0,2.5,0.0,0.0,-4.9,-39.2,-34.4,-1.6,-12.8,-22.0,-3.3,-26.4,-22.4,0.0,0.0,0.0,135.0,-3.535533905959802,-3.0,5.0,12.72792206126042,-1.1023849469989769e-10,40.0,400.0,175.0,74.0,0.0,0.0,8.0,0.0,0.0,8.0,80.0,0.0,20.0,200.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,229.4068456115249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.52137390556972,42.58717894736842,6.0031,33.076,65.80953392857143,1940.334
1994-04-14,1993/ 1994,33.0,0.0,0.0,156.0,99.516726134946,0.0,0.0,0.0,0.0,-3.4,-27.2,-19.6,-1.6,-12.8,-6.4,-1.2,-9.6,-13.2,0.0,0.0,0.0,90.0,-1.531090204165246e-11,-3.535533905959802,3.0,10.8,12.72792206126042,30.0,300.0,200.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,70.0,0.0,10.0,100.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,136.668982198691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.52175426542595,42.4385,6.860250000000001,14.436824999999999,72.04520000000001,2461.5064375
1994-04-15,1993/ 1994,33.0,0.0,0.0,148.0,95.20467921211,0.0,0.1,0.0,0.0,-1.3,-10.4,-13.6,2.0,16.0,-6.4,0.2,1.6,-4.8,0.0,0.0,0.0,225.0,-3.535533905887629,-1.531090204165246e-11,5.0,-12.72792206152024,10.8,0.0,0.0,150.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,0.0,0.0,170.0,4.0,0.0,0.0,0.0,0.0,0.0,24.22902367322792,1994-04-15,1899-12-30 00:00:00,Lockerschneelawine naß,21.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,,3.0,,21.0,Kaprun,Wasserfallboden,50606021.0,Mittlere Bärrinnenlawine,Kammerkees,401049.0293166167,226514.4149897798,8.761073083735191,279.0,901.0,63.0,742.0,50606021.0,50606021517.0,95.78291886961902,42.4658,8.1845,0.0,61.137879999999996,2423.43086
1994-04-15,1993/ 1994,33.0,0.0,0.0,148.0,95.20467921211,0.0,0.1,0.0,0.0,-1.3,-10.4,-13.6,2.0,16.0,-6.4,0.2,1.6,-4.8,0.0,0.0,0.0,225.0,-3.535533905887629,-1.531090204165246e-11,5.0,-12.72792206152024,10.8,0.0,0.0,150.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,0.0,0.0,170.0,4.0,0.0,0.0,0.0,0.0,0.0,24.22902367322792,1994-04-15,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,0.0,3.0,,29.0,Kaprun,Wasserfallboden,50606029.0,Lärchwandlawine,Lärchwand,401085.862260907,226294.5276151313,9.25105651658798,349.0,805.0,124.0,599.0,50606029.0,50606029497.0,96.26012426572247,45.16453333333333,6.601933333333332,20.030966666666668,67.09086666666667,2059.5669
1994-04-15,1993/ 1994,33.0,0.0,0.0,148.0,95.20467921211,0.0,0.1,0.0,0.0,-1.3,-10.4,-13.6,2.0,16.0,-6.4,0.2,1.6,-4.8,0.0,0.0,0.0,225.0,-3.535533905887629,-1.531090204165246e-11,5.0,-12.72792206152024,10.8,0.0,0.0,150.0,71.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,0.0,0.0,170.0,4.0,0.0,0.0,0.0,0.0,0.0,24.22902367322792,1994-04-15,1899-12-30 00:00:00,Lockerschneelawine naß,23.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,,3.0,,23.0,Kaprun,Wasserfallboden,50606023.0,Seichenlawine,Bärrinne,401045.9782552828,226332.5100184947,8.936280210721375,290.0,909.0,52.0,734.0,50606023.0,50606023513.0,143.25253483590674,44.76603333333333,8.8735,0.0,72.04520000000001,2201.1883333333335
