"DATUM","ZEIT","Lawinen_Art","GRNR","Volumen","Wetter","WIND_RCHTG","WIND_GSCHW","Temperatur","Schneehoehe","Neuschnee","Gefahr","Bemerkung"
"2004-03-17 00:00:00",,"Schneebrettlawine naß","23","mittel","wolkenlos","225",3,10,104,0,3,
"2004-03-17 00:00:00",,"Schneebrettlawine naß","19","mittel","wolkenlos","225",3,10,104,0,3,"vonder Schulter unterhalb des Grabens auf ca. 2000m"
"2004-03-18 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","180",2,12,102,0,3,"aus allen Richtungen und Höhen"
"2004-03-19 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","225",2,9,97,0,3,"aus allne Richtungen und Höhen"
"2004-03-20 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","180",2,6,97,0,3,"aus allen Richtungen und Höhen"
"2004-03-22 00:00:00",,"Lockerschneelawine naß","15","gross","Schneefall stark","360",2,0,113,21,3,"bis ca. 1/3 in den Speicher"
"2004-03-23 00:00:00",,"Lockerschneelawine trocken","22","gross","Schneefall schwach","360",2,-4,122,20,3,"bis zum KH Lmberg und zur Werkstätte"
"2004-03-24 00:00:00",,"Lockerschneelawine naß","15","mittel","Schneefall mäßig","270",3,-4,141,28,3,"bis in den Speicher"
"2004-03-24 00:00:00",,"Schneebrettlawine naß","43","mittel","Schneefall mäßig","270",3,-4,146,28,3,"bis ins Auffangbecken"
"2004-03-24 00:00:00",,"Schneebrettlawine naß","25","gross","Schneefall schwach","279",3,-4,146,28,3,"bis auf die Mittelstraße"
"2004-03-27 00:00:00",,"Lockerschneelawine trocken","100","klein","heiter","SW",3,-10,153,5,3,
"2004-03-28 00:00:00",,"Schneebrettlawine naß","43","mittel","wolkenlos","SW",1.5,0,143,,3,
"2004-04-01 00:00:00",,"Schneebrettlawine naß","13","gross","heiter","180",3,5,125,0,3,"bis in den Speicher Wabo"
"2004-04-01 00:00:00",,"Schneebrettlawine naß","15","gross","heiter","180",3,5,125,0,3,"bis in den Speicher Wabo"
"2004-04-02 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","heiter","180",2,7,121,0,3,"kleinere Abgänge aus mehreren Hangrichtungen"
"2004-04-02 00:00:00",,"Schneebrettlawine naß","14","gross","heiter","0",0,12,118,0,3,"bis in den Speicher Wabo"
"2004-04-05 00:00:00",,"Schneebrettlawine naß","23","mittel","Schneefall schwach","315",3,-1,118,5,2,"bis zum Speicherrand"
"2004-04-07 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","28","mittel","Schneefall mäßig","270",3,-3,144,22,3,
"2004-04-14 00:00:00",,"Lockerschneelawine trocken","23","klein","bedeckt","0",0,1,149,6,3,"kleine Lockerschneelawine erreicht nicht den Speicher"
"2004-04-14 00:00:00",,"Lockerschneelawine trocken","29","klein","bedeckt","0",0,1,149,6,3,"bis unterhalb des Abbruches"
"2004-04-15 00:00:00",,"Lockerschneelawine naß","32","mittel","wolkenlos","180",5,6,138,0,3,
"2004-04-15 00:00:00",,"Schneebrettlawine naß","31","mittel","wolkenlos","180",5,6,138,0,3,
"2004-04-15 00:00:00",,"Lockerschneelawine naß","39","klein","wolkenlos","180",5,6,138,0,3,
"2004-04-16 00:00:00",,"Schneebrettlawine naß","43","mittel","wolkenlos","180",2,6,134,0,3,
"2004-04-17 00:00:00",,"Schneebrettlawine naß","15","mittel","bewölkt","0",0,7,128,0,2,"bis zum Speicherrand"
"2004-04-17 00:00:00",,"Schneebrettlawine naß","23","klein","bewölkt","0",0,9,128,0,2,
"2004-04-17 00:00:00",,"Schneebrettlawine naß","25","gross","bewölkt","0",0,9,128,0,2,"bis auf die Mittelstraße"
"2004-04-17 00:00:00",,"Schneebrettlawine naß","29","mittel","bewölkt","0",0,9,128,0,2,"bis oberhalb der Straße"
"2004-04-21 00:00:00",,"Schneebrettlawine naß","15","mittel","wolkenlos","225",3,8,120,0,3,"schwarze Platte bis in den Speicher abgegangen."
"2004-04-21 00:00:00",,"Schneebrettlawine naß","24","mittel","wolkenlos","225",3,8,120,0,3,
"2004-04-22 00:00:00",,"Lockerschneelawine naß","100","klein","Regen","360",3,10,106,0,3,"Nr.1,3,9,11,13"
"2004-04-26 00:00:00",,"Schneebrettlawine naß","14","klein","wolkenlos","180",2,6,119,0,2,
"2004-04-26 00:00:00",,"Schneebrettlawine naß","21","klein","wolkenlos","180",2,6,119,0,2,
"2004-04-27 00:00:00",,"Schneebrettlawine naß","31","mittel","wolkenlos","180",2,11,111,0,3,"schwarze Platte"
"2004-04-28 00:00:00",,"Schneebrettlawine naß","19","mittel","wolkenlos","180",2,10,107,0,3,"bis vor den Speicher"
"2004-04-30 00:00:00",,"Lockerschneelawine naß","100","klein","Föhn","200",,8,95,0,3,
"2004-05-01 00:00:00",,"Schneebrettlawine naß","32","klein","bedeckt","360",2,9,88,0,3,
"2004-05-03 00:00:00",,"Lockerschneelawine naß","06","mittel","bedeckt","180",8,7,79,0,2,
"2004-05-11 00:00:00",,"Lockerschneelawine naß","31","klein","wolkenlos","0",0,7,81,0,2,"aus der Mulde bis über die Schwarze Wand"
"2004-05-11 00:00:00",,"Schneebrettlawine naß","15","mittel","wolkenlos","0",0,7,81,0,2,"schwarze Platte abgegangen"
"2004-05-12 00:00:00",,"Schneebrettlawine naß","19","klein","Regen","180",3,4,71,0,2,"durch den starken Regen ausgelöst"
"2004-05-12 00:00:00",,"Schneebrettlawine naß","27","klein","Regen","180",2,4,71,0,1,"durch den starken Regen ausgelöst"
"2004-05-13 00:00:00",,"Lockerschneelawine naß","11","mittel","Schneefall mäßig","315",3,0,80,15,1,"bis zur Bachfassung"
"2004-05-13 00:00:00",,"Schneebrettlawine naß","33","klein","Schneefall mäßig","315",3,0,80,15,1,"bis auf 1400m"
"2004-05-22 00:00:00","1899-12-30 12:35:00","Schneebrettlawine naß","28","mächtig","Regen","315",3,1,55,5,,"Verschüttet die Talstation  LÄWA ca. 5 m hoch Bus zerstört keine Personenschäden"
"1960-01-01 00:00:00",,,"100",,,,,,,,,
"2004-12-20 00:00:00",,"Lockerschneelawine trocken","100","klein","Schneetreiben","360",5,-12,22,12,2,"im Steilgelände"
"2005-01-09 00:00:00",,"Schneebrettlawine trocken","13","mittel","wolkenlos","180",3,-2,33,0,2,
"2005-01-22 00:00:00",,"Schneebrettlawine trocken","20","mittel","Schneefall mäßig","45",13,-11,83,30,3,"Abbruch über der Kranbahn"
"2005-01-22 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","39","mittel","Schneefall mäßig","45",14,-11,83,30,3,
"2005-01-22 00:00:00",,"Schneebrettlawine trocken","15","gross","Schneefall mäßig","45",7,-11,83,30,3,"als Staublawine bis über den Speicher"
"2005-01-24 00:00:00","1899-12-30 08:00:00","Schneebrettlawine trocken","13","gross","bedeckt","360",3,-13,75,0,3,"abgesprengt. Antenne und Holzstoss bei derTalstation HK weggerissen."
"2005-02-03 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","39","mittel","Schneefall stark","45",8,-9,124,15,4,
"2005-02-03 00:00:00",,"Schneebrettlawine trocken","19","mittel","Schneefall stark","45",8,-9,124,15,4,
"2005-02-03 00:00:00",,"Schneebrettlawine trocken","23","mittel","Schneefall stark","45",8,-9,124,15,4,
"2005-02-04 00:00:00",,"Schneebrettlawine trocken","11","gross","wolkenlos","200",2.5,-10,124,5,4,"gesamtes Grieskogelkar"
"2005-02-04 00:00:00",,"Schneebrettlawine trocken","06","gross","wolkenlos","200",2.5,-10,124,5,4,"bis in den Speicher"
"2005-02-04 00:00:00",,"Lockerschneelawine trocken","100","klein","wolkenlos","200",2.5,-10,124,5,4,
"2005-02-04 00:00:00",,"Schneebrettlawine trocken","10","gross","wolkenlos","200",2.5,-10,124,5,4,
"2005-02-14 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","30","klein","Schneefall mäßig","90",4,-12,116,21,3,
"2005-02-14 00:00:00",,"Schneebrettlawine trocken","34","mittel","Schneefall mäßig","90",4,-12,116,21,3,"gesamte Strasse vom Parkhaus bis zur Kehr überschüttet"
"2005-02-04 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","39","mittel","Schneefall mäßig","90",4,-12,116,21,3,"bis ins untere Drittel des Auslaufes"
"2005-02-21 00:00:00",,"Lockerschneelawine trocken","100","klein","Schneefall schwach","180",1,-13,124,20,3,"kleine Lockerschneerutsche im Steilgelände"
"2004-02-27 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","100","klein","Schneefall schwach","180",2,-23,111,9,2,
"2005-03-06 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","100","klein","Schneefall mäßig","360",5,-14,119,12,2,"unterhalb von Felswänden"
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","11","gross","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","12","mittel","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","8","mittel","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","15","mittel","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","17","mittel","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","10","mittel","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","14","mittel","Schneefall schwach","360",6,-11,148,3,3,
"2005-03-14 00:00:00",,"Schneebrettlawine trocken","13","gross","wolkenlos","225",3,-6,134,0,3,"gesamte Platte durch Sprengung abgegangen"
"2005-03-14 00:00:00",,"Schneebrettlawine trocken","15","gross","wolkenlos","225",3,-6,134,0,3,"durch Sprengung Beilwand ca. 1/2 der schwarzen Platte abgegangen bis in den Speicher"
"2005-03-10 00:00:00",,"Schneebrettlawine trocken","27","gross","Schneefall schwach","360",6,-11,148,3,3,"bis zur Ache"
"2005-03-14 00:00:00",,"Lockerschneelawine trocken","21","mittel","wolkenlos","0",0,3,134,0,3,
"2005-03-15 00:00:00",,"Lockerschneelawine naß","100","klein","wolkenlos","180",3,5,130,0,3,"kleine Schneerutsche im Schrofengelände über 2300m"
"2005-03-16 00:00:00",,"Lockerschneelawine naß","23","mittel","wolkenlos","225",5,9,126,0,3,"bis in den Speicher mehrmals"
"2005-03-16 00:00:00",,"Schneebrettlawine naß","25","gross","wolkenlos","225",5,9,126,0,3,
"2005-03-16 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","27","gross","wolkenlos","225",5,9,126,0,3,"Mobostraße auf 300m Verschüttet"
"2005-03-16 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","29","klein","wolkenlos","225",5,9,126,0,3,"mehrere kleine Auslösungen bis oberhalb der Straße"
"2005-03-16 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","30","mittel","wolkenlos","225",5,9,126,0,3,
"2005-03-16 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","34","mittel","wolkenlos","225",5,9,126,0,3,"bis auf die Kesselfallstraße"
"2005-03-16 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","37","mittel","wolkenlos","225",5,9,126,0,3,"bis über die Galerie"
"2005-03-19 00:00:00",,"Schneebrettlawine naß","43","mittel","Regen","90",3,10,111,0,3,"aus der Scharte zwischen Schoppach und Drei Wallner"
"2005-03-19 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","34","mittel","Regen","90",3,10,111,0,3,"Rinne neben Wintergasse"
"2005-02-19 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","36","mittel","Regen","90",3,10,111,0,3,
"2005-03-20 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","8","mittel","Regen","225",1,4,106,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","10","mittel","Regen","225",1,4,106,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","11","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","15","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","17","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","19","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","21","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","23","klein","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","25","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","27","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","29","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","26","mittel","Regen","225",1,4,111,3,3,
"2005-03-20 00:00:00",,"Schneebrettlawine naß","32","mittel","Regen","225",3,4,111,0,3,
"2005-03-20 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","39","mittel","Regen","225",3,4,111,0,3,
"2005-03-21 00:00:00",,"Schneebrettlawine naß","21","mittel","wolkenlos","270",5,6,102,0,3,
"2005-03-21 00:00:00",,"Schneebrettlawine naß","23","mittel","wolkenlos","270",5,6,102,0,3,
"2005-03-21 00:00:00",,"Schneebrettlawine naß","25","mittel","wolkenlos","270",5,6,102,0,3,
"2005-03-21 00:00:00",,"Schneebrettlawine naß","27","mittel","wolkenlos","270",5,6,102,0,3,
"2005-03-21 00:00:00",,"Schneebrettlawine naß","29","klein","wolkenlos","270",5,6,102,0,3,
"2005-03-21 00:00:00",,"Schneebrettlawine naß","43","klein","wolkenlos","270",5,6,102,0,3,
"2005-03-22 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","15","mittel","wolkenlos","0",0,10,100,0,3,"bis knapp oberhalb Speicher"
"2005-03-23 00:00:00",,"Schneebrettlawine naß","23","klein","bedeckt","0",0,7,99,0,3,
"2005-03-23 00:00:00",,"Schneebrettlawine naß","17","klein","bedeckt","0",0,7,99,0,3,
"2005-03-25 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","11","mittel","Schneefall schwach","180",1.5,3,94,8,3,
"2005-03-26 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","43","mittel","bewölkt","180",1.5,5,98,0,2,
"2005-03-28 00:00:00",,"Schneebrettlawine naß","17","klein","bedeckt","180",2,3,95,0,2,
"2005-03-28 00:00:00",,"Schneebrettlawine naß","11","klein","bedeckt","180",2,3,95,0,2,
"2005-03-28 00:00:00",,"Schneebrettlawine naß","43","klein","bedeckt","180",2,3,95,0,2,
"2005-03-29 00:00:00",,"Schneebrettlawine naß","10","klein","bedeckt","180",2,9,95,0,2,
"2005-04-03 00:00:00",,"Schneebrettlawine naß","14","klein","wolkenlos","180",2,5,96,0,3,
"2005-04-03 00:00:00",,"Schneebrettlawine naß","10","klein","wolkenlos","180",2,5,96,0,3,
"2005-04-03 00:00:00",,"Schneebrettlawine naß","8","klein","wolkenlos","180",2,5,96,0,3,
"2005-04-03 00:00:00",,"Schneebrettlawine naß","11","klein","wolkenlos","180",2,5,96,0,3,
"2005-04-03 00:00:00",,"Schneebrettlawine naß","15","klein","wolkenlos","180",2,5,96,0,3,
"2005-04-06 00:00:00",,"Schneebrettlawine naß","10","klein","bewölkt","180",2,8,94,0,2,
"2005-04-06 00:00:00",,"Schneebrettlawine naß","13","klein","bewölkt","180",3,8,94,0,2,
"2005-04-06 00:00:00",,"Schneebrettlawine naß","11","klein","bewölkt","180",3,8,94,0,2,
"2005-04-10 00:00:00",,"Lockerschneelawine trocken","100","klein","Schneefall schwach","360",2,-7,122,16,3,
"2005-04-11 00:00:00",,"Lockerschneelawine trocken","100","klein","Schneefall schwach","360",3,-1,123,5,3,"kleine Lawinen aus allen Richtungen im Steilgelände"
"2005-04-11 00:00:00",,"Lockerschneelawine trocken","13","mittel","Schneefall schwach","360",2,-3,123,5,3,
"2005-04-11 00:00:00",,"Lockerschneelawine trocken","06","mittel","Schneefall schwach","360",3,-3,123,5,3,
"2005-04-12 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","27","mittel","bewölkt","0",0,3,119,3,3,
"2005-04-14 00:00:00",,"Lockerschneelawine naß","11","klein","bewölkt","200",1.5,-1,105,0,3,
"2005-04-20 00:00:00",,"Lockerschneelawine trocken","28","mittel","Schneefall mäßig","360",2,1,115,19,3,
"2005-04-22 00:00:00",,"Lockerschneelawine trocken","06","mittel","bewölkt","180",3,3,140,2,3,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","13","mittel","bewölkt","180",1,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","15","mittel","bewölkt","180",1,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","17","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","25","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","27","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","29","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","8","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","10","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","14","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-24 00:00:00",,"Lockerschneelawine naß","18","mittel","bewölkt","180",2,8,114,0,2,
"2005-04-26 00:00:00",,"Lockerschneelawine naß","28","gross","bewölkt","90",5,5,124,23,3,"Graben unterhalb des Abbruches angefüllt"
"2005-04-26 00:00:00",,"Lockerschneelawine naß","100","klein","bewölkt","90",5,5,124,23,3,
"2005-04-27 00:00:00",,"Schneebrettlawine naß","13","mittel","wolkenlos","180",3,10,118,0,3,
"2005-05-01 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","wolkenlos","225",2,11,101,0,2,
"2005-05-01 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","11","mittel","wolkenlos","225",2,11,101,0,2,"Auslösung Schneebrett durch kleine Lockerschneelawine"
"2005-05-02 00:00:00","1899-12-30 09:25:00","Schneebrettlawine naß","19","mittel","wolkenlos","180",5,8,93,0,2,"NO Flanke bis in den Speicher"
"2005-05-01 00:00:00",,"Schneebrettlawine naß","30","mittel","wolkenlos","225",1,11,101,0,2,"aus der Kempsenkopfverschneidung"
"2005-05-03 00:00:00","1899-12-30 09:00:00","Schneebrettlawine naß","28","mittel","bedeckt","180",2,11,86,0,3,"1/4 der Platte unterhalb des Bauernbrachkopfes"
"2005-05-03 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","8","klein","bedeckt","180",2,11,86,0,3,
"2005-05-03 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","11","klein","bedeckt","180",2,11,86,0,3,
"2005-05-08 00:00:00",,"Lockerschnee- und Schneebrettlawinen naß","100","klein","bewölkt","360",2,-2,120,20,3,
"2005-05-09 00:00:00",,"Lockerschneelawine trocken","11","mittel","Schneefall schwach","315",1,3,115,3,3,
"2005-05-09 00:00:00",,"Lockerschneelawine trocken","25","mittel","Schneefall schwach","315",2,3,115,3,3,
"2005-05-09 00:00:00",,"Lockerschneelawine trocken","23","klein","Schneefall schwach","315",2,3,115,3,3,
"2005-05-11 00:00:00",,"Lockerschneelawine naß","29","klein","bedeckt","0",0,3,113,10,3,"bis oberhalb der Straße"
"2005-05-11 00:00:00",,"Lockerschneelawine naß","100","klein","bedeckt","0",0,3,113,10,3,
"2005-11-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","100","klein","Schneefall stark","315",5,-6,25,15,1,"kleine Lockerschneerutsche aus allen Richtungen"
"2005-11-29 00:00:00",,"Schneebrettlawine trocken","34","klein","bedeckt","225",10,-4,33,0,2,"erreicht die Kesselfallstraße"
"2005-12-11 00:00:00",,"Schneebrettlawine trocken","11","klein","Schneetreiben","180",2,-2,27,,3,
"2005-12-18 00:00:00",,"Lockerschneelawine trocken","11","mittel","Schneefall mäßig","360",6,-13,78,6,4,"erreicht die Straße"
"2005-12-19 00:00:00",,"Schneebrettlawine trocken","11","klein","bedeckt","270",5,-6,72,2,3,"kleines Brett aus verfüllter Rinne"
"2005-12-21 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","11","klein","bedeckt","270",8,-10,68,0,3,
"2006-01-03 00:00:00",,"Staublawine","39","mittel","Schneefall mäßig","360",1,-10,93,27,3,"bis ins Achenbett"
"2006-01-02 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","20","klein","Schneefall mäßig","360",1,-10,115,27,3,
"2006-01-02 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","18","mittel","Schneefall mäßig","360",1,-10,115,27,3,
"2006-01-03 00:00:00",,"Staublawine","28","mittel","Schneefall schwach","360",1,-10,115,27,3,
"2006-01-03 00:00:00",,"Lockerschnee- und Schneebrettlawinen trocken","34","mittel","Schneefall schwach","360",1,-10,115,27,3,"bis über die untere Straße"
"2006-01-03 00:00:00",,"Staublawine","30","mittel","Schneefall schwach","360",1,-10,115,27,3,"kesselfallhaus verstaubt"
"2006-01-03 00:00:00",,"Staublawine","32","mittel","Schneefall schwach","360",1,-10,115,27,3,"Kesselfallhaus verstaubt"
"2006-01-05 00:00:00",,"Schneebrettlawine trocken","25","klein","bedeckt","135",14,-6,120,0,3,"durch die Bodenwärme ausgelöst"
"2006-01-06 00:00:00",,"Schneebrettlawine trocken","23","klein","bewölkt","180",5,-6,134,0,3,"bis zum Boden"
"2006-01-06 00:00:00",,"Schneebrettlawine trocken","21","klein","bewölkt","180",5,-6,138,0,3,"bis zum Boden"
"2006-01-07 00:00:00",,"Schneebrettlawine trocken","18","klein","wolkenlos","180",1,-3,128,0,3,"durch die Bodenwärme ausgelöst"
"2006-01-09 00:00:00",,"Schneebrettlawine trocken","12","klein","wolkenlos","180",1,-1,121,0,2,"Bodenlawine"
"2006-01-17 00:00:00",,"Schneebrettlawine trocken","21","mittel","bewölkt","180",5,-2,102,0,2,"aus ca.2100m unterhalb der Felsen"
"2006-01-18 00:00:00",,"Staublawine","28","mittel","Schneefall stark","360",5,-5,104,20,2,
